<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAUC.TO,20230926,4.7,4.9,4.6,4.9,12361
AAV.TO,20230926,9.22,9.33,8.98,9.07,309881
ABX.TO,20230926,20.81,20.95,20.53,20.55,2893810
AC.TO,20230926,18.81,18.99,18.76,18.85,1254110
ACAA.TO,20230926,19.9,19.95,19.9,19.95,14300
ACB.TO,20230926,1,1.05,0.92,0.95,5471691
ACD.TO,20230926,5.6,5.6,5.6,5.6,112
ACD.DB.TO,20230926,98,98,98,98,8000
ACO.X.TO,20230926,35.79,35.79,35.1,35.1,261628
ACQ.TO,20230926,25.77,25.77,24.25,24.79,25836
AD.DB.TO,20230926,96.75,97.24,96.75,96.75,25000
AD.DB.A.TO,20230926,93.6,93.6,93.5,93.5,20000
AD.UN.TO,20230926,14.7,14.77,14.55,14.55,67597
ADCO.TO,20230926,0.21,0.21,0.21,0.21,500
ADEN.TO,20230926,31.89,31.89,29.9,30.05,24033
ADN.TO,20230926,18,18,17.77,17.93,4336
ADW.A.TO,20230926,4.16,4.21,4.16,4.18,27214
AEM.TO,20230926,64.95,65.28,63.54,63.55,1225148
AEZS.TO,20230926,3.35,3.4,3.35,3.36,2500
AFN.TO,20230926,53.96,54.25,52.5,53.06,38826
AFN.DB.F.TO,20230926,98.36,98.36,98.35,98.35,70000
AFN.DB.G.TO,20230926,98.4,98.4,98.25,98.25,16000
AFN.DB.H.TO,20230926,94.5,94.98,94.5,94.98,54000
AFN.DB.J.TO,20230926,100,100.01,100,100,34000
AGF.B.TO,20230926,7.3,7.3,7.18,7.19,104510
AGI.TO,20230926,15.93,16.03,15.44,15.47,574583
AI.TO,20230926,10.81,10.81,10.6,10.61,39144
AI.DB.C.TO,20230926,97.06,97.06,97.06,97.06,28000
AI.DB.D.TO,20230926,93.53,93.53,93.53,93.53,10000
AI.DB.E.TO,20230926,95.01,95.01,95.01,95.01,10000
AIF.TO,20230926,48.38,49.08,47.39,47.83,68458
AII.TO,20230926,0.44,0.44,0.44,0.44,2728
AIM.TO,20230926,2.89,2.94,2.85,2.89,74228
AKT.A.TO,20230926,1.88,1.89,1.83,1.88,11583
ALA.TO,20230926,26.97,27.15,26.47,26.57,837015
ALA.PR.A.TO,20230926,14.7,14.7,14.49,14.5,5651
ALA.PR.B.TO,20230926,17.7,17.75,17.7,17.75,3500
ALA.PR.G.TO,20230926,17.28,17.35,17,17.23,11130
ALC.TO,20230926,14.95,15,14.81,14.86,13344
ALC.DB.A.TO,20230926,103,103,102.09,102.09,78000
ALS.TO,20230926,20.93,21.15,20.63,20.72,60061
ALYA.TO,20230926,2.31,2.32,2.2,2.2,38276
AMC.TO,20230926,3.01,3.06,2.9,2.96,137564
AND.TO,20230926,40.5,40.83,39.27,39.28,24639
AOI.TO,20230926,3.21,3.21,3.17,3.17,285414
AOT.TO,20230926,0.42,0.42,0.385,0.385,350387
AP.UN.TO,20230926,18.61,18.63,17.95,18,440952
APLI.TO,20230926,0.07,0.07,0.055,0.06,674610
APR.UN.TO,20230926,10.32,10.42,10.17,10.23,27672
APS.TO,20230926,4.13,4.2,4.13,4.2,2603
AQN.TO,20230926,9.25,9.25,8.93,8.93,2322796
AQN.PR.A.TO,20230926,18.71,18.89,18.71,18.75,3161
AQN.PR.D.TO,20230926,18.48,18.55,18.36,18.36,4279
AR.TO,20230926,0.56,0.57,0.55,0.55,1499947
ARA.TO,20230926,0.4,0.4,0.38,0.4,156091
ARB.TO,20230926,26.15,26.15,26,26,989
ARE.TO,20230926,11.21,11.29,10.97,11.02,268830
ARG.TO,20230926,1.28,1.28,1.23,1.24,162300
ARIS.TO,20230926,3.08,3.13,3.04,3.09,154947
ARIS.WT.A.TO,20230926,0.16,0.16,0.16,0.16,500
ARKG.TO,20230926,12.29,12.29,12.29,12.29,1000
ARKK.TO,20230926,15.35,15.35,15.21,15.22,22407
ARR.TO,20230926,8.31,8.35,8.3,8.35,1062
ARX.TO,20230926,21.08,21.49,21.06,21.35,1993164
ASCU.TO,20230926,1.62,1.62,1.59,1.6,36677
ASM.TO,20230926,0.77,0.77,0.71,0.71,132709
ASND.TO,20230926,0.1,0.1,0.1,0.1,31500
ASTL.TO,20230926,9.33,9.33,9.07,9.07,34091
ASTL.WT.TO,20230926,1.6,1.6,1.5,1.6,9100
ATCU.TO,20230926,0.405,0.405,0.405,0.405,500
ATD.TO,20230926,70.01,70.37,69.41,69.95,2666271
ATH.TO,20230926,3.88,4.03,3.85,3.98,3399287
ATRL.TO,20230926,45.91,46.4,44.46,44.63,454724
ATS.TO,20230926,59.65,59.8,58.27,58.33,132455
ATSX.TO,20230926,22.2,22.2,22.2,22.2,351
ATZ.TO,20230926,21.68,21.97,21.41,21.57,393638
AUGB.F.TO,20230926,37.9,37.9,37.9,37.9,35000
AUMN.TO,20230926,0.91,0.93,0.89,0.89,13509
AVCN.TO,20230926,0.45,0.45,0.44,0.44,48000
AVL.TO,20230926,0.125,0.125,0.115,0.115,778087
AVNT.TO,20230926,0.19,0.19,0.185,0.185,4000
AW.UN.TO,20230926,32,32.38,31.65,31.68,10513
AX.PR.E.TO,20230926,17.25,17.35,17,17.02,5284
AX.PR.I.TO,20230926,17.45,17.45,17.31,17.31,4095
AX.UN.TO,20230926,6.77,6.79,6.64,6.67,546185
AXIS.TO,20230926,0.095,0.1,0.095,0.1,25500
AYA.TO,20230926,7.49,7.53,7.17,7.22,154132
