<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAUC.TO,20240823,3.31,3.36,3.28,3.3,200077
AAUC.DB.U.TO,20240823,99.5,99.5,99.5,99.5,1000
AAV.TO,20240823,9.5,9.61,9.48,9.6,121997
ABX.TO,20240823,27.76,27.88,27.53,27.71,2791900
AC.TO,20240823,15.28,15.74,15.22,15.61,1765641
ACB.TO,20240823,8.45,8.92,8.44,8.81,1105104
ACD.TO,20240823,4.19,4.19,4,4.03,9800
ACD.DB.TO,20240823,96,96,96,96,5000
ACO.X.TO,20240823,44.57,45.13,44.46,44.96,240118
ACO.Y.TO,20240823,45.19,45.7,45.19,45.7,340
ACQ.TO,20240823,14.36,14.75,14.27,14.42,33069
ACX.TO,20240823,6.26,6.49,6.23,6.25,23701
AD.DB.A.TO,20240823,100.15,100.15,100,100.15,24000
AD.UN.TO,20240823,16.29,16.57,16.28,16.51,52329
ADEN.TO,20240823,39.99,41.54,39.82,41.43,98177
ADN.TO,20240823,17.87,18,17.83,17.93,5716
ADW.A.TO,20240823,3.9,3.96,3.9,3.96,15936
AEG.TO,20240823,0.32,0.4,0.32,0.4,8000
AEM.TO,20240823,111.82,112.45,111.03,111.84,493479
AFN.TO,20240823,54.72,56.54,54.33,56.18,33854
AFN.DB.G.TO,20240823,100,100,100,100,60000
AFN.DB.H.TO,20240823,99.85,99.85,99.85,99.85,4000
AFN.DB.I.TO,20240823,131.52,131.52,131.52,131.52,20999
AFN.DB.J.TO,20240823,104,107,104,107,16000
AG.TO,20240823,7.87,7.89,7.68,7.83,484977
AGF.B.TO,20240823,7.97,8.06,7.87,7.93,37311
AGI.TO,20240823,26.75,26.9,26.41,26.54,477605
AI.TO,20240823,11.49,11.64,11.39,11.62,95950
AI.DB.F.TO,20240823,98,98,98,98,10000
AIDX.TO,20240823,1.94,2.08,1.89,2.03,610164
AIF.TO,20240823,54.4,55.74,54.27,55.35,60296
AII.TO,20240823,0.81,0.81,0.8,0.8,86499
AIM.TO,20240823,2.55,2.57,2.53,2.54,24100
AIM.PR.C.TO,20240823,17.33,17.33,17.33,17.33,110
AKT.A.TO,20240823,1.37,1.43,1.37,1.41,22400
ALA.TO,20240823,33.71,33.94,33.51,33.88,521080
ALA.PR.A.TO,20240823,19.46,19.49,19.45,19.48,7200
ALA.PR.B.TO,20240823,21.4,21.5,21.4,21.4,650
ALA.PR.G.TO,20240823,24.53,24.57,24.51,24.57,7727
ALC.TO,20240823,14.54,14.54,14.35,14.48,6851
ALS.TO,20240823,23.14,23.57,22.93,23.4,77263
ALYA.TO,20240823,1.86,1.86,1.83,1.83,17244
AMAX.TO,20240823,20.48,20.49,20.25,20.36,17762
AMC.TO,20240823,1.89,1.94,1.89,1.94,70164
AMHE.TO,20240823,12.01,12.01,11.7,11.7,4540
AMM.TO,20240823,0.065,0.065,0.065,0.065,23200
AMZH.TO,20240823,11.79,11.84,11.79,11.83,30947
AND.TO,20240823,38.8,39.69,38.8,39.66,15410
ANRG.TO,20240823,0.49,0.49,0.45,0.49,29560
AOI.TO,20240823,2.06,2.12,2.04,2.11,330933
AOT.TO,20240823,0.52,0.53,0.5,0.51,207991
