<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAL,20250507,10.50,10.68,10.44,10.56,41 337 189
AACG,20250507,0.9400,0.9590,0.9001,0.9001,13 025
AADR,20250507,75.70,76.06,75.50,75.50,1 053
AADI,20250507,7 000.00Rp,7 125.00Rp,6 925.00Rp,6 975.00Rp,14 878 000
AAOI,20250507,13.86,14.02,13.31,13.98,2 033 878
AAME,20250507,1.600,1.770,1.565,1.690,68 244
AAON,20250507,97.04,98.28,94.50,95.71,1 130 305
AAPL,20250507,199.17,199.44,193.25,196.25,68 616 943
AAXJ,20250507,76.18,76.18,75.55,75.78,707 094
ABAT,20250507,1.420,1.420,1.300,1.340,1 254 452
ABCL,20250507,2.050,2.070,1.990,2.010,3 234 845
ABCS,20250507,27.05,27.08,27.04,27.08,4 257
ABEO,20250507,5.850,5.857,5.260,5.265,1 691 639
ABL,20250507,8.230,8.320,8.150,8.250,277 460
ABLLW,20250507,1.600,1.675,1.600,1.675,2 341
ABLVW,20250507,0,0,0,0,0
ABLLL,20250507,26.25,26.25,25.42,25.50,23 386
ABNB,20250507,121.34,123.65,120.41,123.12,3 424 249
ABOS,20250507,0.9900,1.010,0.9629,0.9963,114 149
ABSI,20250507,2.730,2.760,2.620,2.660,1 832 505
ABLV,20250507,1.380,1.380,1.260,1.290,10 536
ABUS,20250507,3.390,3.455,3.260,3.290,1 106 416
ABVC,20250507,1.170,1.295,1.150,1.270,299 704
ABTS,20250507,2.350,2.640,2.350,2.560,7 241
ABVE,20250507,0.8001,1.010,0.7900,0.9060,1 987 469
ABVEW,20250507,0.0487,0.0487,0.0362,0.0487,1 506
ACAB,20250507,0.2180,0.2239,0.2105,0.2210,93 583
ABVX,20250507,6.800,7.050,6.540,6.625,52 519
ACABU,20250507,0,0,0,0,0
ACABW,20250507,0,0,0,0,0
ACB,20250507,4.640,4.680,4.545,4.590,326 713
ACAD,20250507,82.00kr,83.60kr,81.90kr,83.60kr,90 231
ACCD,20250507,0,0,0,0,0
ACDC,20250507,5.000,5.010,4.000,4.220,1 097 963
ACGL,20250507,93.00,93.92,92.33,92.69,1 224 056
ACET,20250507,0.6000,0.6100,0.4900,0.4904,637 798
ACHC,20250507,23.94,24.30,23.49,24.16,2 142 510
ACGLO,20250507,20.51,20.67,20.50,20.51,23 266
ACGLN,20250507,17.18,17.19,17.01,17.10,23 787
ACHL,20250507,0,0,0,0,0
ACIU,20250507,1.620,1.705,1.610,1.660,172 857
ACHV,20250507,2.480,2.560,2.350,2.380,231 922
ACIW,20250507,54.82,55.45,54.28,54.88,688 674
ACIC,20250507,11.72,11.76,11.47,11.63,95 768
ACLS,20250507,55.93,59.00,55.81,58.08,1 240 472
ACLX,20250507,54.99,54.99,47.86,52.94,2 264 697
ACNB,20250507,42.70,43.34,41.91,42.27,21 266
ACMR,20250507,19.55,20.13,19.26,20.03,1 309 693
