<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAL,20250508,10.80,11.20,10.67,11.03,57 636 518
AACG,20250508,0.9001,0.9799,0.9001,0.9799,8 293
AADR,20250508,76.02,76.44,75.58,75.86,35 984
AADI,20250508,7 025.00Rp,7 225.00Rp,6 900.00Rp,7 150.00Rp,32 010 600
AAOI,20250508,15.33,15.40,13.91,14.76,4 508 344
AAON,20250508,96.83,101.17,96.58,99.43,1 031 635
AAME,20250508,1.730,1.850,1.650,1.800,25 327
AAPL,20250508,197.72,200.05,194.68,197.49,50 431 808
AAXJ,20250508,75.92,76.02,75.44,75.55,777 991
ABCS,20250508,27.38,27.62,27.38,27.49,3 602
ABAT,20250508,1.350,1.460,1.320,1.410,1 424 545
ABCL,20250508,2.050,2.060,1.980,2.010,6 018 306
ABLLL,20250508,25.85,26.15,25.73,25.90,8 678
ABEO,20250508,5.250,5.515,5.120,5.490,1 407 862
ABL,20250508,8.250,8.450,8.120,8.380,420 492
ABLLW,20250508,1.685,1.750,1.680,1.690,27 360
ABLV,20250508,1.320,1.460,1.320,1.400,40 594
ABNB,20250508,124.62,127.63,123.62,126.39,3 818 495
ABLVW,20250508,0,0,0,0,0
ABOS,20250508,0.9800,1.010,0.9586,1.000,125 607
ABSI,20250508,2.700,2.940,2.620,2.800,3 288 926
ABTS,20250508,2.400,2.550,2.280,2.330,27 573
ABVC,20250508,1.280,1.360,1.250,1.320,320 047
ABUS,20250508,3.280,3.355,3.110,3.300,928 949
ABVE,20250508,1.020,1.100,0.8500,0.9525,994 146
ABVEW,20250508,0.0476,0.0476,0.0350,0.0427,8 048
ABVX,20250508,6.870,7.040,6.620,6.850,83 899
ACAB,20250508,0.2281,0.2498,0.1846,0.1940,2 258 370
ACABW,20250508,0,0,0,0,0
ACABU,20250508,0,0,0,0,0
ACAD,20250508,79.80kr,81.00kr,76.00kr,76.80kr,788 043
ACB,20250508,4.650,4.810,4.590,4.750,548 028
ACCD,20250508,0,0,0,0,0
ACET,20250508,0.4850,0.5001,0.4720,0.4784,520 832
ACGL,20250508,93.25,95.06,92.67,94.56,1 608 065
ACDC,20250508,4.360,4.360,3.830,3.975,2 251 354
ACGLN,20250508,17.19,17.25,17.02,17.02,28 613
ACHC,20250508,24.29,24.77,24.01,24.22,5 157 172
ACGLO,20250508,20.70,20.72,20.52,20.53,19 528
ACHL,20250508,0,0,0,0,0
ACHV,20250508,2.380,2.480,2.337,2.430,111 753
ACIC,20250508,11.63,11.96,11.47,11.92,160 057
ACIW,20250508,52.51,53.23,48.43,48.46,1 766 951
ACIU,20250508,1.680,1.700,1.610,1.660,85 845
ACLS,20250508,59.45,60.37,58.21,58.86,754 140
ACLX,20250508,53.50,56.90,50.85,56.26,1 260 644
ACMR,20250508,19.96,22.92,19.76,22.43,2 426 174
ACNB,20250508,42.39,43.39,42.39,42.94,13 226
ACONW,20250508,-,-,-,-,3
ACON,20250508,7.150,7.300,6.800,6.850,21 736
ACNT,20250508,12.99,13.11,12.76,12.80,74 781
ACRS,20250508,1.280,1.330,1.245,1.310,1 061 866
ACRV,20250508,1.240,1.250,1.160,1.180,528 746
ACTG,20250508,3.590,3.650,3.319,3.540,1 115 036
ACT,20250508,36.75,36.95,36.41,36.45,568 948
ACTU,20250508,9.250,10.07,9.050,9.900,93 384
ACVA,20250508,16.36,17.00,16.06,16.38,3 789 424
ACWI,20250508,119.03,119.89,118.54,118.97,2 864 521
ACXP,20250508,0.3632,0.3782,0.3500,0.3781,101 492
ACWX,20250508,57.76,57.93,57.62,57.62,1 240 217
ADAG,20250508,1.540,1.600,1.475,1.600,7 392
ADAP,20250508,0.3073,0.3099,0.3000,0.3000,310 393
ADBE,20250508,388.30,388.73,383.40,383.99,3 383 087
ADEA,20250508,13.17,13.68,13.13,13.51,603 418
ADD,20250508,0.7860,1.100,0.7860,1.050,3 536 327
ADGM,20250508,1.290,1.460,1.290,1.390,171 718
ADI,20250508,202.26,206.04,200.96,202.78,3 422 443
ADIL,20250508,0.6400,0.6637,0.6000,0.6200,325 080
ADMA,20250508,22.73,22.73,18.75,21.20,14 144 587
ADN,20250508,3.280,3.550,3.010,3.340,89 478
ADNWW,20250508,0.0101,0.0101,0.007300,0.009200,81 266
ADP,20250508,306.90,309.67,305.19,307.09,1 164 255
ADPT,20250508,8.950,9.510,8.800,9.270,1 810 072
ADSE,20250508,13.47,13.52,13.14,13.34,11 868
ADSEW,20250508,1.850,2.116,1.685,2.110,32 149
ADSK,20250508,284.89,291.35,284.06,289.62,1 148 967
ADTN,20250508,7.910,8.260,7.490,7.710,1 753 385
ADTX,20250508,1.840,1.840,1.510,1.700,204 409
ADUS,20250508,112.02,112.53,109.80,110.70,141 257
ADVWW,20250508,0,0,0,0,0
ADV,20250508,24.55kr,26.30kr,24.05kr,25.20kr,131 132
ADVM,20250508,3.050,3.230,2.911,3.120,532 173
AEAEU,20250508,0,0,0,0,0
ADXN,20250508,7.487,8.580,7.440,7.900,6 204
AEAE,20250508,0,0,0,0,0
AEAEW,20250508,0,0,0,0,0
AEI,20250508,1.020,1.020,0.9650,0.9999,10 335
AEHL,20250508,2.460,2.640,2.440,2.600,94 256
AEIS,20250508,111.64,112.72,109.66,110.56,220 288
AEMD,20250508,0.3747,0.3849,0.3400,0.3689,139 919
AEHR,20250508,8.450,8.640,8.270,8.430,309 000
AENT,20250508,2.240,2.610,2.230,2.370,77 610
AENTW,20250508,-,-,-,-,9 188
AERT,20250508,0.6420,0.6513,0.6237,0.6410,7 573
AERTW,20250508,0,0,0,0,0
AEP,20250508,107.07,107.32,104.53,105.19,3 597 780
AFCG,20250508,5.350,5.540,5.350,5.500,68 609
AFBI,20250508,18.42,18.53,18.42,18.46,12 483
AEYE,20250508,0.6634,0.6728,0.5408,0.5622,7 782 004
AFJK,20250508,11.00,11.00,11.00,11.00,306
AFJKR,20250508,0.2200,0.2212,0.2200,0.2212,300
AFJKU,20250508,-,-,-,-,1
AFMD,20250508,0.6930,0.7000,0.6790,0.7000,93 193
AFRI,20250508,7.900,8.005,7.800,7.920,13 210
AFRIW,20250508,0.3753,0.3914,0.3600,0.3600,12 300
AFYA,20250508,19.49,19.67,18.84,19.40,307 169
AFRM,20250508,53.58,55.76,53.30,54.26,16 927 902
AGAE,20250508,1.300,1.360,1.267,1.330,10 538
AGBA,20250508,1.120,1.160,0.9001,1.000,921 557
AGBAW,20250508,0,0,0,0,0
AGEN,20250508,2.960,3.160,2.880,3.040,475 810
AGFY,20250508,22.50,28.28,22.50,27.42,94 481
AGIO,20250508,28.14,28.78,27.72,28.04,547 577
AGIX,20250508,26.99,27.23,26.88,27.10,7 295
AGMH,20250508,0.1001,0.1120,0.0917,0.0980,47 860 268
AGMI,20250508,30.78,30.78,30.78,30.78,0
AGNCM,20250508,24.77,24.85,24.77,24.85,2 082
AGNC,20250508,8.780,8.927,8.760,8.880,25 163 496
AGNCN,20250508,25.66,25.75,25.60,25.65,11 864
AGNCL,20250508,25.21,25.22,25.07,25.19,7 960
AGNCP,20250508,24.83,24.95,24.81,24.91,11 687
AGNG,20250508,30.77,30.91,30.74,30.74,4 678
AGNCO,20250508,25.21,25.30,25.17,25.20,14 406
AGRI,20250508,1.810,2.140,1.810,1.950,1 066 076
AGYS,20250508,79.40,81.02,78.70,80.52,176 659
AHCO,20250508,8.280,8.745,8.280,8.375,2 040 257
AGZD,20250508,22.18,22.26,22.10,22.26,144 289
