<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20250214,0.85,0.85,0.833,0.84,889
AADI,20250214,2.596,2.635,2.56,2.59,105067
AADR,20250214,77.6,77.75,76.88,77.2184,12514
AAL,20250214,15.85,15.98,15.64,15.97,28647100
AAME,20250214,1.615,1.615,1.597,1.6,619
AAOI,20250214,26.54,26.92,25.7156,25.9,2038748
AAON,20250214,112.86,114.7065,112.24,113.16,265134
AAPB,20250214,30.75,31.81,30.75,31.63,263288
AAPD,20250214,15.82,15.83,15.55,15.59,527611
AAPL,20250214,241.07,245.41,241,244.6,40145605
AAPU,20250214,34.19,35.32,34.15,35.11,1196773
AAXJ,20250214,75.37,75.37,75.01,75.3,238297
ABAT,20250214,1.33,1.385,1.27,1.38,1307609
ABCL,20250214,3.17,3.28,3.12,3.27,5929201
ABCS,20250214,29.41,29.4101,29.3629,29.3629,1901
ABEO,20250214,5.92,6.16,5.91,6.02,336769
ABL,20250214,7.77,7.925,7.63,7.67,82894
ABLLL,20250214,26.695,26.695,26.695,26.695,178
ABLLW,20250214,1.05,1.05,1.02,1.04,5653
ABLV,20250214,1,1.02,0.92,0.98,10708
ABLVW,20250213,0.02,0.0192,0.0192,0.0192,10503
ABNB,20250214,158.185,163.93,156.93,161.42,21543810
ABOS,20250214,1.44,1.505,1.43,1.45,158181
ABSI,20250214,5.09,5.85,5.03,5.82,9701329
ABTS,20250214,0.4277,0.4433,0.42,0.42,13473
ABUS,20250214,3.3,3.36,3.235,3.29,360713
ABVC,20250214,0.41,0.46,0.41,0.4565,237657
ABVE,20250214,0.5581,0.5698,0.5011,0.5691,311501
ABVEW,20250214,0.0325,0.0358,0.0314,0.0314,17316
ABVX,20250214,7.24,7.48,7.18,7.4,58345
ACAB,20250214,0,0,0,0,0
ACABU,20250214,0,0,0,0,0
ACABW,20250214,0,0,0,0,0
ACAD,20250214,19.8,20.215,19.73,20.04,1130957
ACB,20250214,6.69,6.76,6.17,6.31,3085611
ACCD,20250214,6.9,6.91,6.88,6.9,1195093
ACDC,20250214,7.85,8.16,7.775,7.93,245775
ACET,20250214,0.91,1.01,0.9021,0.9919,593172
ACGL,20250214,90.16,90.21,88.02,88.2,1793043
ACGLN,20250214,18.98,19.12,18.83,19.02,23091
ACGLO,20250214,21.9,22.07,21.9,22.03,9960
ACHC,20250214,41.86,41.99,40.88,41.06,716557
ACHL,20250214,1.39,1.39,1.37,1.38,2963593
ACHV,20250214,3.4,3.59,3.325,3.42,121882
ACIC,20250214,12.19,12.38,11.935,12.35,117465
ACIU,20250214,2.79,2.7999,2.57,2.74,371162
ACIW,20250214,52.74,53.235,52.17,52.51,329277
ACLS,20250214,61.98,61.98,59.78,61.06,554212
ACLX,20250214,64.2,65.91,63.7,65.23,393088
ACMR,20250214,23.24,23.92,23.1048,23.78,1034177
ACNB,20250214,41.28,41.6448,40.91,41.53,12998
ACNT,20250214,11.25,11.25,11.08,11.12,5088
ACON,20250214,4.76,4.76,4.31,4.5,106329
ACONW,20250214,0.0603,0.079,0.0601,0.0601,3999
ACRS,20250214,2.18,2.35,2.17,2.33,467543
ACRV,20250214,5.42,5.73,5.305,5.42,18602
ACST,20250214,0,0,0,0,0
ACT,20250214,33.5,33.76,32.99,33.6,162374
ACTG,20250214,4.37,4.4101,4.34,4.35,100980
ACTU,20250214,7.78,7.8915,7.21,7.76,52069
ACVA,20250214,21.75,22.0795,21.42,21.595,869264
ACWI,20250214,124.02,124.02,123.525,123.62,1799271
ACWX,20250214,56.14,56.14,55.8499,55.91,1062976
ACXP,20250214,0.7399,0.755,0.7114,0.742,149616
ADAG,20250214,1.81,1.84,1.73,1.76,68013
ADAP,20250214,0.562,0.598,0.562,0.578,309908
ADBE,20250214,463.35,464.99,458,460.16,2618710
ADD,20250214,1.24,1.24,1.18,1.19,252063
ADEA,20250214,13.25,13.425,13.25,13.28,247942
