<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AADR,20250506,75.17,76.67,75.17,76.20,7 701
AACG,20250506,0.9702,0.9898,0.9200,0.9400,10 328
AAL,20250506,10.43,10.59,10.38,10.43,59 433 089
AADI,20250506,7 025.00Rp,7 075.00Rp,6 925.00Rp,6 925.00Rp,9 190 400
AAME,20250506,1.580,1.680,1.520,1.630,6 884
AAOI,20250506,13.80,14.25,13.41,13.94,2 544 560
AAON,20250506,97.50,99.29,96.93,97.44,713 593
AAPL,20250506,198.21,200.65,197.02,198.51,51 216 482
AAXJ,20250506,76.61,77.05,76.51,76.70,291 321
ABAT,20250506,1.470,1.492,1.380,1.410,1 260 929
ABCS,20250506,26.93,26.94,26.85,26.93,3 100
ABCL,20250506,2.180,2.189,1.990,2.030,5 108 084
ABEO,20250506,6.250,6.250,5.750,5.755,2 312 292
ABLLL,20250506,26.02,26.36,26.02,26.26,1 605
ABLLW,20250506,1.650,1.660,1.640,1.660,5 124
ABL,20250506,8.180,8.320,8.110,8.200,254 907
ABLV,20250506,1.325,1.360,1.310,1.325,16 330
ABLVW,20250506,-,-,-,-,200
ABOS,20250506,1.030,1.039,0.9650,1.000,195 801
ABNB,20250506,123.14,124.50,121.57,121.67,5 229 296
ABSI,20250506,2.850,2.850,2.640,2.650,2 602 450
ABTS,20250506,2.650,2.740,2.250,2.490,25 105
ABUS,20250506,3.470,3.490,3.320,3.320,821 066
ABVC,20250506,1.140,1.180,1.120,1.150,106 235
ABVE,20250506,1.125,1.270,0.7700,0.7901,6 096 891
ABVEW,20250506,0.0601,0.0606,0.0336,0.0500,18 421
ABVX,20250506,7.060,7.175,6.670,6.750,164 631
ACAB,20250506,0.2264,0.2265,0.2111,0.2177,335 576
ACABU,20250506,0,0,0,0,0
ACABW,20250506,0,0,0,0,0
ACB,20250506,4.660,4.700,4.542,4.610,366 303
ACAD,20250506,83.70kr,83.70kr,81.80kr,83.00kr,74 239
ACCD,20250506,0,0,0,0,0
ACDC,20250506,4.650,4.690,4.510,4.560,343 073
ACET,20250506,0.6500,0.6579,0.6010,0.6028,205 485
ACGL,20250506,92.40,93.51,91.54,93.00,1 387 516
ACHC,20250506,22.70,23.98,22.36,23.80,2 500 524
ACHL,20250506,0,0,0,0,0
ACHV,20250506,2.620,2.650,2.430,2.475,115 579
ACIC,20250506,11.60,11.69,11.48,11.57,77 423
ACIU,20250506,1.700,1.740,1.611,1.620,95 599
ACIW,20250506,53.97,54.66,53.60,54.43,571 285
ACLS,20250506,56.26,60.00,52.55,54.69,1 149 021
ACMR,20250506,19.17,19.66,19.10,19.58,1 031 773
ACLX,20250506,64.15,64.70,49.00,52.80,2 997 209
ACNB,20250506,42.09,42.73,42.09,42.67,15 633
ACNT,20250506,13.09,13.33,12.94,13.22,88 589
ACONW,20250506,-,-,-,-,181
ACRS,20250506,1.270,1.280,1.220,1.280,1 069 936
ACON,20250506,6.960,7.440,6.960,7.400,17 267
ACRV,20250506,1.410,1.420,1.270,1.330,507 008
ACTG,20250506,3.030,3.105,2.990,3.080,151 522
ACT,20250506,36.37,36.57,36.07,36.24,382 963
ACTU,20250506,10.08,10.28,8.070,9.210,192 515
ACVA,20250506,15.13,15.52,15.13,15.44,1 220 035
ACXP,20250506,0.3902,0.3957,0.3400,0.3410,80 079
ACWX,20250506,58.09,58.27,58.02,58.10,620 057
ACWI,20250506,118.36,119.18,118.00,118.48,3 736 576
ADAG,20250506,1.590,1.610,1.590,1.590,18 335
ADBE,20250506,376.56,386.52,375.05,382.98,2 970 086
ADAP,20250506,0.3030,0.3183,0.3000,0.3000,1 114 446
ADD,20250506,0.8480,0.9200,0.8000,0.8051,1 250 968
ADEA,20250506,12.68,13.32,12.17,13.23,1 093 155
ADGM,20250506,1.200,1.280,1.190,1.260,84 280
ADIL,20250506,0.6600,0.6969,0.6360,0.6925,355 322
ADI,20250506,194.89,197.40,194.26,195.60,2 535 541
ADMA,20250506,23.31,23.57,22.90,23.12,3 047 151
ADN,20250506,2.890,3.910,2.890,3.910,161 705
ADNWW,20250506,0.009500,0.0120,0.009300,0.0118,149 981
ADPT,20250506,10.00,10.20,8.745,8.810,5 517 444
ADP,20250506,303.23,304.19,300.92,303.33,1 006 759
ADSEW,20250506,2.070,2.190,1.840,1.900,20 570
ADSE,20250506,13.64,13.64,13.02,13.29,44 043
ADTN,20250506,7.710,7.830,7.660,7.750,798 736
ADSK,20250506,277.88,281.30,276.21,278.64,678 259
ADTX,20250506,2.240,2.450,1.930,2.080,877 981
ADUS,20250506,103.15,110.55,103.15,108.62,392 879
ADVWW,20250506,0,0,0,0,0
ADVM,20250506,3.540,3.575,3.170,3.230,760 749
ADXN,20250506,8.035,8.050,7.740,7.820,3 200
ADV,20250506,1.290,1.326,1.280,1.290,181 510
AEAE,20250506,0,0,0,0,0
AEAEW,20250506,0,0,0,0,0
AEHL,20250506,2.510,2.599,2.500,2.570,54 429
AEHR,20250506,8.100,8.250,8.020,8.190,222 194
AEI,20250506,0.9850,1.020,0.9800,1.000,16 203
AEIS,20250506,107.40,108.54,106.48,107.22,357 636
AEMD,20250506,0.3807,0.4000,0.3720,0.3830,73 661
AENT,20250506,2.550,2.648,2.360,2.390,28 261
AENTW,20250506,0.1717,0.1900,0.1717,0.1899,10 200
AEP,20250506,108.24,109.03,107.00,107.44,3 309 249
AERT,20250506,0.6545,0.6673,0.6070,0.6673,2 316
AERTW,20250506,0.0200,0.0200,0.0200,0.0200,10 005
AFCG,20250506,5.660,5.695,5.305,5.310,154 178
AEYE,20250506,11.57,12.39,11.56,11.92,109 984
AFBI,20250506,18.53,18.68,18.37,18.37,2 447
