<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20250304,0.8000,0.8330,0.7130,0.83,327248
AADI,20250304,2.330,2.370,2.220,2.305,72811
AAL,20250304,13.52,13.65,13.02,13.35,71114354
AAME,20250304,1.450,1.480,1.450,1.45,7004
AAOI,20250304,17.00,18.91,16.50,18.14,7260508
AAON,20250304,71.00,77.22,69.52,75.25,1948666
AAPL,20250304,237.70,240.07,234.68,235.93,53798062
ABAT,20250304,0.9199,1.030,0.8600,1.01,1449194
ABCL,20250304,2.340,2.390,2.200,2.340,5050019
ABEO,20250304,5.070,5.195,4.910,5.07,387439
ABL,20250304,7.720,7.735,7.520,7.55,196336
ABLLL,20250304,26.20,26.20,26.05,26.15,2091
ABLLW,20250304,1.450,1.500,1.450,1.47,39827
ABLV,20250304,0.6518,0.6676,0.6209,0.621,8428
ABLVW,20250304,-,-,-,0,3810
ABNB,20250304,140.00,143.23,137.82,141.42,4799516
ABOS,20250304,1.120,1.210,1.100,1.21,179839
ABSI,20250304,3.250,3.350,3.030,3.27,7347615
ABTS,20250304,0.3225,0.3565,0.2950,0.3515,3939473
ABUS,20250304,3.400,3.570,3.345,3.39,1088295
ABVC,20250304,0.6902,0.7196,0.6320,0.6326,96649
ABVE,20250304,0.3100,0.3850,0.2501,0.3437,282117
ABVEW,20250304,0.0338,0.0387,0.0307,0.0386,18298
ABVX,20250304,7.140,7.330,6.950,7.21,161304
ACAB,20250304,0.5000,0.5450,0.4770,0.527,52939
ACABU,20250304,0,,,,
ACABW,20250304,0,,,,
ACAD,20250304,78.10kr,78.30kr,76.50kr,77.00kr,207208
ACB,20250304,4.710,4.890,4.640,4.78,1219293
ACCD,20250304,6.960,6.970,6.950,6.95,1118494
ACDC,20250304,6.370,6.710,6.006,6.5,874580
ACET,20250304,0.8500,0.8858,0.8200,0.871,401165
ACGL,20250304,93.06,93.67,91.76,91.87,2319280
ACGLN,20250304,18.73,18.73,18.42,18.495,23444
ACGLO,20250304,21.80,21.84,21.56,21.6,29906
ACHC,20250304,28.68,30.91,28.09,30.46,5909330
ACHL,20250304,1.380,1.390,1.360,1.37,4486098
ACHV,20250304,2.860,3.050,2.815,2.91,212688
ACIC,20250304,11.79,12.24,11.56,11.96,241912
ACIU,20250304,2.360,2.399,2.310,2.35,151035
ACIW,20250304,54.38,55.17,53.13,53.7,839374
ACLS,20250304,55.24,57.55,55.23,56.3,725394
ACLX,20250304,61.98,67.18,60.82,65.63,806048
ACMR,20250304,24.00,26.21,23.90,25.54,3505919
ACNB,20250304,43.10,43.17,41.45,41.86,34411
ACNT,20250304,11.18,11.40,11.05,11.05,31532
ACON,20250304,6.400,7.500,5.571,5.75,5897873
ACONW,20250304,0.1000,0.1001,0.0700,0.0850,87020
ACRS,20250304,1.880,1.965,1.860,1.93,622291
ACRV,20250304,5.190,5.550,5.140,5.36,55208
ACT,20250304,34.39,34.45,33.71,33.83,307601
