<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20250127,0.8001,0.84,0.8,0.8301,22101
AADI,20250127,3.1,3.1,3,3,195273
AADR,20250127,72.97,73,72.97,73,1100
AAL,20250127,16.8,17.54,16.705,17.2,40100474
AAME,20250127,1.44,1.65,1.44,1.65,33516
AAOI,20250127,28.58,29.72,23.94,24.54,6293241
AAON,20250127,128.78,129.385,110.86,112.7,1779698
AAPB,20250127,26.79,28.615,26.67,28.13,902684
AAPD,20250127,17.04,17.05,16.4481,16.61,1425252
AAPL,20250127,224.03,232.15,224,229.86,94132139
AAPU,20250127,29.8,31.9,29.8,31.31,4763499
AAXJ,20250127,71.75,71.94,71.42,71.6,626748
ABAT,20250127,1.32,1.44,1.2301,1.32,3797325
ABCL,20250127,3.41,3.4599,3.265,3.36,4046746
ABCS,20250127,29.6782,29.85,29.6782,29.85,3807
ABEO,20250127,5.28,5.7,5.24,5.3,477212
ABL,20250127,7.89,8.0599,7.785,7.9,143048
ABLLL,20250127,27.58,27.58,27.2,27.53,847
ABLLW,20250127,1.08,1.1,1.05,1.06,13610
ABLV,20250127,1.01,1.14,1.01,1.14,5906
ABLVW,20250127,0.0396,0.0202,0.0202,0.0202,368
ABNB,20250127,125.92,129.06,125.64,128.96,4470090
ABOS,20250127,1.62,1.728,1.575,1.62,188626
ABSI,20250127,3.88,4.1981,3.67,3.81,4233837
ABTS,20250127,0.5099,0.51,0.47,0.47,19201
ABUS,20250127,3.34,3.445,3.32,3.43,553240
ABVC,20250127,0.53,0.55,0.516,0.539,49859
ABVE,20250127,0.4849,0.5197,0.45,0.4525,230564
ABVEW,20250127,0.03,0.0322,0.0263,0.03,88712
ABVX,20250127,6.21,6.36,5.99,6.1,111747
ACAD,20250127,18.73,19.045,18.255,18.27,1435417
ACB,20250127,3.85,3.89,3.69,3.72,645680
ACCD,20250127,6.885,6.92,6.88,6.9,2950898
ACDC,20250127,8.435,8.435,7.51,7.555,379759
ACET,20250127,0.9053,0.95,0.9013,0.91,89829
ACGL,20250127,93.28,96.53,93.18,96.52,1853442
ACGLN,20250127,18.6,19.17,18.5925,19.17,116338
ACGLO,20250127,21.88,22.25,21.88,22.25,49428
ACHC,20250127,44.5,45.4254,43.94,44.68,861516
ACHL,20250127,1.1406,1.15,1.12,1.14,97594
ACHV,20250127,3,3.24,3,3.11,244758
ACIC,20250127,12.4,12.65,12.33,12.54,108532
ACIU,20250127,2.73,2.8,2.65,2.66,82766
ACIW,20250127,51.69,53.62,51.55,53.25,507384
ACLS,20250127,68.53,69.585,68.04,69.45,543911
ACLX,20250127,63.005,65.15,62.42,62.93,629557
ACMR,20250127,17.85,17.965,16.82,17.22,1333799
ACNB,20250127,39.57,40.83,39.57,40.24,34611
ACNT,20250127,11.2,11.2,10.89,11,11660
ACON,20250127,0.0438,0.044,0.038,0.0382,110183011
ACONW,20250127,0.0311,0.0418,0.0279,0.0418,29816
ACRS,20250127,2.47,2.5395,2.39,2.45,510235
ACRV,20250127,5.55,5.76,5.47,5.56,22180
ACT,20250127,33.3,34.1075,33.29,34,230664
ACTG,20250127,4.34,4.406,4.32,4.32,111007
ACTU,20250127,9.675,10.8,9.675,10.18,30196
ACVA,20250127,20.81,21.5,20.56,21.11,1112521
ACWI,20250127,119.9401,120.735,119.8476,120.6,5922520
ACWX,20250127,53.69,53.845,53.65,53.83,2029414
ACXP,20250127,0.8597,0.86,0.831,0.84,73641
ADAG,20250127,2.066,2.1001,1.76,1.85,165482
ADAP,20250127,0.59,0.6074,0.57,0.579,434697
ADBE,20250127,430.24,445.4499,430.12,438.6,4871537
ADD,20250127,1.45,1.66,1.44,1.59,1671718
ADEA,20250127,13.19,13.4,12.93,13.04,311459
ADGM,20250127,0.96,1.055,0.9503,0.9822,155113
ADI,20250127,217.4,220.8175,213.64,215.42,7063662
ADIL,20250127,0.96,0.9741,0.92,0.9503,52874
ADMA,20250127,15.78,16.51,15.48,16.19,2166242
ADN,20250127,5.49,5.49,4.97,4.97,32246
ADNWW,20250127,0.0155,0.0156,0.0134,0.0152,24298
ADP,20250127,295,301.07,294.7,300.15,1614110
ADPT,20250127,7.84,8.15,7.565,7.7,937275
ADSE,20250127,15.545,15.865,15.1,15.5,134732
ADSEW,20250127,4,4.19,3.57,4,15446
ADSK,20250127,295.28,302.8499,293.57,299.07,1357676
ADTN,20250127,10.09,10.22,9.3,9.49,1026861
ADTX,20250127,0.1151,0.1165,0.1055,0.1094,7413468
ADUS,20250127,130.27,133.41,130.27,132.81,101151
ADV,20250127,2.63,2.95,2.63,2.9,682266
ADVM,20250127,4.37,4.84,4.37,4.78,343369
ADVWW,20250127,0.0159,0.0159,0.0139,0.0154,52211
ADXN,20250127,8.5,8.53,8.15,8.53,26592
AEAE,20250124,11.08,11.08,11.08,11.08,2
AEAEU,20250124,10.77,10.77,10.77,10.72,1
AEAEW,20241230,0.0042,0.0042,0.0042,0.0042,25000
AEHL,20250127,0.16,0.1632,0.143,0.1546,2414051
AEHR,20250127,12.01,12.0956,11.54,11.88,1196394
AEI,20250127,0.9,0.95,0.8781,0.947,234563
AEIS,20250127,122,122.58,111.7701,113.26,420811
AEMD,20250127,0.621,0.6649,0.61,0.631,512704
AENT,20250127,4.89,5.4,4.5001,5.11,87573
AENTW,20250127,0.2474,0.285,0.21,0.2299,27089
AEP,20250127,99.34,103.05,98.16,102.63,5415237
AERT,20250127,0.8299,0.8699,0.7506,0.7506,37886
AERTW,20250127,0.04,0.04,0.0215,0.0215,2757
AEYE,20250127,17.935,18.6899,17.5,18.47,215238
AFBI,20250127,18.9512,18.9512,18.57,18.58,2854
AFCG,20250127,8.13,8.3778,8.13,8.25,144237
