<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20250404,0.8310,0.9911,0.8200,0.8801,21 376
AADI,20250404,6 575.00Rp,6 600.00Rp,6 500.00Rp,6 525.00Rp,5 145 500
AAL,20250404,9.220,9.580,8.500,9.460,110 347 972
AAME,20250404,1.500,1.630,1.480,1.480,4 859
AAOI,20250404,12.01,12.40,10.23,10.80,6 541 597
AAON,20250404,74.70,76.17,71.13,74.20,1 030 076
AAPL,20250404,193.89,199.88,187.34,188.38,125 910 863
ABAT,20250404,1.010,1.017,0.9250,0.9599,1 221 159
ABCL,20250404,2.020,2.100,1.930,2.090,4 832 360
ABEO,20250404,4.940,4.990,4.400,4.520,745 836
ABL,20250404,7.420,7.510,6.910,7.080,466 354
ABLLL,20250404,25.20,25.64,25.01,25.15,22 025
ABLLW,20250404,1.310,1.510,1.290,1.450,55 728
ABLV,20250404,0.9200,0.9300,0.8600,0.8806,44 800
ABLVW,20250404,0.0300,0.0300,0.0219,0.0219,722
ABNB,20250404,109.26,110.42,104.73,106.66,10 259 898
ABOS,20250404,0.9595,0.9869,0.9020,0.9779,451 400
ABSI,20250404,2.200,2.300,2.010,2.280,3 785 013
ABTS,20250404,1.980,1.990,1.820,1.980,10 712
ABUS,20250404,3.410,3.455,3.175,3.230,1 537 723
ABVC,20250404,0.8805,0.9100,0.7390,0.7420,231 068
ABVE,20250404,0.5670,0.6400,0.4804,0.4908,151 489
ABVEW,20250404,0.0235,0.0235,0.0221,0.0221,4 898
ABVX,20250404,5.540,5.750,5.155,5.320,150 559
ACAB,20250404,0.4000,0.4221,0.3274,0.3400,90 535
ACABU,20250404,0,,,,
ACABW,20250404,0,,,,
ACAD,20250404,78.80kr,79.00kr,75.40kr,77.00kr,1 889 748
ACB,20250404,4.150,4.168,3.840,4.015,1 021 579
ACCD,20250404,7.020,7.030,7.010,7.030,2 285 041
ACDC,20250404,6.350,6.350,5.120,5.160,1 206 772
ACET,20250404,0.6700,0.7133,0.6262,0.6387,428 459
ACGL,20250404,94.37,94.49,87.48,87.83,2 688 247
ACGLN,20250404,17.07,17.26,16.87,17.25,65 041
ACGLO,20250404,20.44,20.63,20.21,20.53,46 168
ACHC,20250404,27.65,27.77,26.72,27.37,1 613 368
ACHL,20250404,0,,,,
ACHV,20250404,2.340,2.450,2.119,2.180,580 065
ACIC,20250404,10.74,10.91,10.49,10.81,287 864
ACIU,20250404,1.750,1.790,1.635,1.660,249 245
ACIW,20250404,51.10,52.42,49.78,50.18,1 012 012
ACLS,20250404,43.03,43.86,40.40,42.42,1 415 543
ACLX,20250404,60.03,63.14,57.90,58.59,1 136 912
ACMR,20250404,21.02,21.82,19.45,20.30,2 158 432
ACNB,20250404,37.44,39.08,35.70,38.53,55 655
ACNT,20250404,12.66,12.79,12.49,12.70,30 049
ACON,20250404,12.00,12.73,10.82,10.82,48 325
ACONW,20250404,0.0383,0.0588,0.0383,0.0472,20 487
ACRS,20250404,1.460,1.460,1.340,1.400,812 283
ACRV,20250404,1.590,1.675,1.400,1.510,318 038
ACT,20250404,34.20,34.46,33.05,33.25,295 636
ACTG,20250404,3.000,3.010,2.760,2.950,758 099
ACTU,20250404,7.250,7.250,6.640,6.890,24 707
ACVA,20250404,13.04,13.37,11.88,13.31,4 864 319
ACXP,20250404,0.3350,0.3443,0.3200,0.3200,214 101
ADAG,20250404,1.640,1.640,1.540,1.581,1 880
ADAP,20250404,0.3150,0.3200,0.2500,0.2581,2 017 040
ADBE,20250404,359.00,361.73,348.80,349.07,5 867 564
ADD,20250404,0.6381,0.8300,0.5601,0.7688,345 923
ADEA,20250404,11.44,11.71,10.96,11.23,861 985
ADGM,20250404,0.8040,0.8040,0.7003,0.7407,38 133
ADI,20250404,174.61,176.41,164.14,164.60,9 634 182
ADIL,20250404,0.6500,0.6999,0.6200,0.6331,58 426
ADMA,20250404,18.44,19.00,17.65,18.01,3 768 722
ADN,20250404,3.120,3.289,2.910,2.980,15 355
ADNWW,20250404,0.0103,0.0103,0.008000,0.008800,49 885
ADP,20250404,305.58,306.00,285.90,286.13,3 769 265
ADPT,20250404,7.100,7.620,6.675,7.470,2 713 448
ADSE,20250404,13.50,13.50,11.77,12.01,130 156
ADSEW,20250404,2.460,2.460,1.800,2.106,43 058
ADSK,20250404,250.11,252.66,244.39,245.51,3 161 429
ADTN,20250404,7.400,7.600,7.040,7.430,1 232 013
ADTX,20250404,5.470,5.490,4.580,4.730,112 469
ADUS,20250404,99.68,101.51,97.84,100.31,421 154
ADV,20250404,17.95kr,18.75kr,15.30kr,16.05kr,143 636
ADVM,20250404,3.790,4.010,3.760,3.860,142 289
ADVWW,20250404,0,,,,
ADXN,20250404,7.110,7.600,7.040,7.430,25 336
AEAE,20250404,0,,,,
AEAEU,20250404,0,,,,
AEAEW,20250404,0,,,,
AEHL,20250404,2.200,4.940,2.140,4.250,11 164 888
AEHR,20250404,6.620,7.360,6.270,7.260,1 234 465
AEI,20250404,0.9614,0.9614,0.8008,0.8331,73 392
AEIS,20250404,79.97,81.87,75.10,79.03,835 972
AEMD,20250404,0.3388,0.3545,0.3100,0.3504,99 970
AENT,20250404,3.440,3.450,2.870,2.890,79 123
AENTW,20250404,0.2337,0.2400,0.1550,0.1555,37 327
AEP,20250404,110.12,110.48,103.92,104.48,7 368 580
AERT,20250404,0.6241,0.6901,0.5525,0.5869,59 363
AERTW,20250404,-,-,-,-,66 900
AEYE,20250404,0.5400,0.5571,0.4898,0.5091,227 933
AFBI,20250404,17.62,17.75,17.00,17.52,36 632
AFCG,20250404,5.320,5.330,4.970,5.050,323 717
AFJK,20250404,11.00,11.00,10.99,10.99,486
AFJKR,20250404,-,-,-,-,200
AFJKU,20250404,-,-,-,-,1 700
AFMD,20250404,0.6280,0.6332,0.5605,0.5701,157 054
AFRI,20250404,8.280,9.110,8.280,8.460,6 822
AFRIW,20250404,-,-,-,-,2 156
AFRM,20250404,35.60,36.17,30.90,35.75,18 898 124
AFYA,20250404,17.16,17.32,16.92,17.08,132 469
AGAE,20250404,0.9800,1.016,0.9200,0.9700,22 389
AGBA,20250404,0.6800,0.7035,0.6000,0.6050,413 619
AGBAW,20250404,0,,,,
AGEN,20250404,1.540,1.570,1.470,1.560,446 053
AGFY,20250404,16.99,16.99,16.30,16.39,2 342
AGIO,20250404,27.22,27.86,25.26,25.76,1 192 473
AGMH,20250404,0.0456,0.0546,0.0448,0.0520,15 691 445
AGNC,20250404,9.230,9.240,8.905,8.980,49 579 898
AGNCL,20250404,25.09,25.09,24.73,24.84,23 935
AGNCM,20250404,24.80,24.80,24.22,24.23,107 584
AGNCN,20250404,25.25,25.33,24.50,24.63,136 080
AGNCO,20250404,24.86,24.88,24.52,24.67,118 536
AGNCP,20250404,24.75,24.76,24.50,24.57,168 310
AGRI,20250404,1.250,1.250,1.130,1.159,18 550
AGYS,20250404,67.84,70.35,67.19,69.35,364 768
AHCO,20250404,0,,,,
AHG,20250404,0.9071,0.9690,0.9071,0.9690,4 570
AIEV,20250404,0.1520,0.1558,0.1370,0.1500,74 374
AIFF,20250404,3.450,3.500,3.030,3.360,447 393
AIFU,20250404,0.1900,0.2121,0.1900,0.2000,168 202
AIHS,20250404,0.8700,0.9126,0.8300,0.8523,34 408
AILE,20250404,0,,,,
AILEW,20250404,0,,,,
AIMAU,20250404,14.37,14.37,14.02,14.02,306
AIMAW,20250404,0.0799,0.0799,0.0799,0.0799,100
AIMBU,20250404,15.42,16.00,12.98,12.98,1 669
AIMD,20250404,0.5070,0.5450,0.5000,0.5250,149 583
AIMDW,20250404,0.1005,0.1005,0.1004,0.1004,1 214
AIOT,20250404,4.510,4.530,3.700,4.270,7 720 572
AIP,20250404,6.150,6.315,5.825,5.990,225 185
AIRE,20250404,1.020,1.060,1.000,1.040,128 078
AIRG,20250404,3.260,3.540,3.170,3.360,58 239
AIRJ,20250404,4.870,4.950,4.510,4.800,64 703
AIRJW,20250404,0.7200,0.7681,0.5802,0.7483,1 422
AIRS,20250404,1.850,1.990,1.652,1.980,295 121
AIRT,20250404,16.55,17.00,15.55,15.55,6 062
AIRTP,20250404,16.50,16.75,16.10,16.16,6 221
AISP,20250404,3.660,3.700,3.400,3.570,656 119
