<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20250207,0.81,0.84,0.7996,0.8399,8698
AADI,20250207,2.85,2.885,2.72,2.77,66626
AADR,20250207,75.27,75.39,75.065,75.2125,9642
AAL,20250207,17.07,17.4,17.0202,17.17,22144930
AAME,20250207,1.71,1.71,1.6108,1.682,3546
AAOI,20250207,30.55,30.765,28.72,29.61,1487444
AAON,20250207,115.13,115.13,112.4,112.77,444472
AAPB,20250207,28.63,28.97,27.42,27.45,113042
AAPD,20250207,16.42,16.7801,16.335,16.77,1040629
AAPL,20250207,232.515,234,227.27,227.63,38983016
AAPU,20250207,31.84,32.19,30.39,30.48,1160177
AAXJ,20250207,73.99,74.26,73.27,73.3,351343
ABAT,20250207,1.35,1.4,1.28,1.31,1627493
ABCL,20250207,3.27,3.28,3.05,3.1,3460994
ABCS,20250207,29.6556,29.6556,29.3999,29.45,1713
ABEO,20250207,5.85,5.93,5.67,5.7,283990
ABL,20250207,8.01,8.01,7.61,7.81,226334
ABLLL,20250207,27.175,27.28,27.05,27.05,838
ABLLW,20250206,1.06,1.09,1.09,1.09,435026
ABLV,20250207,1.02,1.02,1.02,1.02,1651
ABLVW,20250203,0.02,0.0199,0.0199,0.0199,42
ABNB,20250207,134.97,139.5,133.9056,134.98,5807400
ABOS,20250207,1.45,1.49,1.39,1.4,338486
ABSI,20250207,4.71,4.8,4.5,4.67,3444017
ABTS,20250207,0.445,0.4675,0.44,0.45,15148
ABUS,20250207,3.41,3.45,3.33,3.43,718573
ABVC,20250207,0.45,0.4789,0.42,0.437,140640
ABVE,20250207,0.544,0.64,0.543,0.591,1771850
ABVEW,20250207,0.0299,0.0339,0.0267,0.0323,49051
ABVX,20250207,5.93,6.4,5.88,6.3,548725
ACAD,20250207,19.06,19.145,18.52,18.55,1119286
ACB,20250207,6.01,6.47,5.8201,6.03,8728647
ACCD,20250207,6.88,6.91,6.87,6.88,2078462
ACDC,20250207,7.58,7.67,7.23,7.3,284819
ACET,20250207,1.05,1.06,0.9597,0.9652,1271072
ACGL,20250207,93.85,94.07,93.16,93.5,1305027
ACGLN,20250207,18.78,18.83,18.647,18.81,30289
ACGLO,20250207,21.75,21.75,21.54,21.66,13544
ACHC,20250207,42.97,43.585,41.94,41.96,1450883
ACHL,20250207,1.39,1.39,1.375,1.38,1411572
ACHV,20250207,3.215,3.225,3.02,3.05,141803
ACIC,20250207,12.13,12.235,11.81,11.82,112685
ACIU,20250207,2.69,2.742,2.6001,2.69,181831
ACIW,20250207,54.15,54.15,52.73,52.89,547961
ACLS,20250207,65.5,65.85,63.0802,63.87,826068
ACLX,20250207,68.09,69.24,66.4,66.91,475264
ACMR,20250207,22.82,22.8312,22.03,22.76,1671822
ACNB,20250207,40.58,41.02,40,41.01,31507
ACNT,20250207,10.98,11.165,10.98,11.15,5098
ACON,20250207,6.16,6.4,4.6801,5.36,412715
ACONW,20250207,0.0505,0.075,0.0455,0.06,173736
ACRS,20250207,2.455,2.535,2.41,2.49,693193
ACRV,20250207,6.55,6.59,6.02,6.02,29559
ACT,20250207,34.14,34.14,33.66,33.91,206974
ACTG,20250207,4.35,4.35,4.225,4.26,145881
ACTU,20250207,8.81,8.92,8.39,8.81,14943
ACVA,20250207,20.98,21.36,20.78,21.17,837989
ACWI,20250207,122.72,122.755,121.24,121.33,2692703
ACWX,20250207,54.91,54.9881,54.33,54.41,1054282
ACXP,20250207,0.7745,0.7892,0.76,0.7743,53439
ADAG,20250207,1.74,1.77,1.72,1.72,4888
ADAP,20250207,0.5999,0.62,0.575,0.62,809624
ADBE,20250207,436.24,441,432.41,433.07,2691547
ADD,20250207,1.54,1.54,1.42,1.48,266377
ADEA,20250207,12.81,12.82,12.56,12.69,338901
ADGM,20250207,1.11,1.221,1.06,1.15,123530
ADI,20250207,207.68,209.545,203.74,205.21,3145645
ADIL,20250207,0.79,0.8064,0.77,0.7726,38167
ADMA,20250207,16.91,17.06,16.545,16.71,1560216
ADN,20250207,4.81,4.97,4.81,4.83,5012
ADNWW,20250207,0.015,0.015,0.015,0.015,11132
ADP,20250207,310.32,310.37,305.82,305.97,1387884
ADPT,20250207,8.03,8.19,7.66,7.84,1373774
ADSE,20250207,14.39,14.7,14.16,14.54,162754
ADSEW,20250207,3.5,3.86,3.4,3.7,43483
ADSK,20250207,308.74,310.19,300.14,301.15,1485776
ADTN,20250207,11.44,11.53,10.84,11.11,1027416
ADTX,20250207,0.103,0.103,0.0851,0.09,59662498
ADUS,20250207,119.74,120.845,115.96,116.1,188148
ADV,20250207,2.72,2.74,2.63,2.73,326281
ADVM,20250207,4.37,4.54,4.28,4.3,128288
