<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20250310,1.060,1.060,0.9700,1.01,64590
AADI,20250310,2.080,2.260,1.890,1.93,288294
AAL,20250310,12.72,12.75,12.11,12.5,83400743
AAME,20250310,1.350,1.599,1.350,1.56,3596
AAOI,20250310,15.07,15.20,13.82,14.15,3505081
AAON,20250310,81.36,81.91,78.39,79.79,1358588
AAPL,20250310,235.54,236.16,224.22,227.48,72071197
ABAT,20250310,1.030,1.030,0.9300,0.9383,843002
ABCL,20250310,2.330,2.330,2.170,2.2,5628710
ABEO,20250310,5.110,5.165,4.920,5.04,406786
ABL,20250310,7.340,7.455,7.080,7.24,355475
ABLLL,20250310,26.28,26.28,26.03,26.05,16466
ABLLW,20250310,1.450,1.473,1.400,1.42,42907
ABLV,20250310,1.380,1.550,1.160,1.39,713555
ABLVW,20250310,0.0333,0.0394,0.0214,0.025,24963
ABNB,20250310,134.57,135.94,130.20,132.15,7493002
ABOS,20250310,1.230,1.310,1.200,1.2,276276
ABSI,20250310,3.060,3.140,2.960,3.06,4233689
ABTS,20250310,3.400,4.190,3.123,3.7318,110513
ABUS,20250310,3.290,3.324,3.090,3.11,1050675
ABVC,20250310,0.6500,0.6566,0.6250,0.6324,186810
ABVE,20250310,0.3480,0.3598,0.3201,0.358,100212
ABVEW,20250310,0.0348,0.0348,0.0317,0.0317,770
ABVX,20250310,7.870,7.900,6.010,6.43,1242254
ACAB,20250310,0.5180,0.5649,0.4820,0.484,80233
ACABU,20250310,0,,,,
ACABW,20250310,0,,,,
ACAD,20250310,76.00kr,77.30kr,74.50kr,76.60kr,138733
ACB,20250310,4.642,4.685,4.351,4.42,1110146
ACCD,20250310,6.970,6.980,6.960,6.96,1047266
ACDC,20250310,7.000,7.490,6.965,7.38,605244
ACET,20250310,0.8138,0.8280,0.7450,0.763,414253
ACGL,20250310,90.68,93.10,90.23,90.72,1856726
ACGLN,20250310,18.28,18.40,18.06,18.12,39540
ACGLO,20250310,21.46,21.55,21.30,21.31,17488
ACHC,20250310,30.65,31.43,29.85,29.87,1844154
ACHL,20250310,1.390,1.390,1.380,1.385,602728
ACHV,20250310,3.100,3.140,2.980,3.06,107451
ACIC,20250310,11.84,12.12,11.70,11.885,178906
ACIU,20250310,2.500,2.550,2.380,2.395,179097
ACIW,20250310,52.27,52.39,51.24,51.69,812427
ACLS,20250310,59.28,60.92,59.25,59.97,709983
ACLX,20250310,69.95,72.65,69.00,72.12,684337
ACMR,20250310,26.39,26.98,25.46,26.06,1749828
ACNB,20250310,40.77,40.77,38.50,40.2,60001
ACNT,20250310,11.76,11.99,11.59,11.7,11895
ACON,20250310,1.320,1.380,1.180,1.19,4341155
ACONW,20250310,0.0626,0.0670,0.0621,0.0622,21065
ACRS,20250310,1.830,1.830,1.630,1.66,912951
ACRV,20250310,5.280,5.450,5.175,5.29,23839
ACT,20250310,33.77,34.29,33.35,33.59,340777
ACTG,20250310,4.150,4.250,4.150,4.19,315527
ACTU,20250310,7.010,7.490,7.010,7.28,35010
ACVA,20250310,13.76,13.88,12.96,13.1,2885060
ACXP,20250310,0.4700,0.4700,0.4363,0.4501,325966
ADAG,20250310,2.000,2.179,1.990,1.99,18617
ADAP,20250310,0.4800,0.4890,0.4457,0.4501,2316362
ADBE,20250310,443.10,444.54,433.23,435.08,4001634
ADD,20250310,1.050,1.050,1.000,1.01,199494
ADEA,20250310,14.65,14.71,14.01,14.12,634421
ADGM,20250310,1.090,1.120,1.010,1.06,11498
ADI,20250310,220.22,221.14,213.15,216.26,4946560
ADIL,20250310,0.7274,0.7515,0.7100,0.72,55293
ADMA,20250310,16.68,16.99,16.26,16.61,2443478
ADN,20250310,4.440,4.470,3.560,3.74,30285
ADNWW,20250310,0.009000,0.0128,0.009000,0.0124,73553
ADP,20250310,306.20,309.34,301.58,302.99,2991382
ADPT,20250310,7.170,7.310,6.450,6.67,2781213
ADSE,20250310,14.78,15.00,14.01,14.66,134563
ADSEW,20250310,3.390,3.453,2.815,3.250,71434
ADSK,20250310,256.61,256.92,246.31,248.4,3198642
ADTN,20250310,8.920,9.020,8.301,8.49,1418980
ADTX,20250310,0.0539,0.0592,0.0513,0.056,56715550
ADUS,20250310,95.82,98.20,93.99,94.77,325446
ADV,20250310,15.40kr,16.50kr,15.40kr,16.35kr,115084
ADVM,20250310,4.530,4.570,4.310,4.4,118908
ADVWW,20250310,0,,,,
ADXN,20250310,7.250,7.700,7.140,7.35,10159
AEAE,20250310,0,,,,
AEAEU,20250310,0,,,,
AEAEW,20250310,-,-,-,0,1
AEHL,20250310,0.1168,0.1189,0.1029,0.1055,1245793
AEHR,20250310,8.610,8.800,8.020,8.15,962097
AEI,20250310,0.8905,0.9200,0.8100,0.81,82916
AEIS,20250310,106.94,107.96,104.10,105.48,309573
AEMD,20250310,0.4408,0.4594,0.4100,0.4124,318830
AENT,20250310,4.150,4.160,3.600,3.61,101869
AENTW,20250310,0.2400,0.2600,0.2100,0.23,155118
AEP,20250310,104.91,108.67,104.91,107.32,5535443
AERT,20250310,0.6305,0.6305,0.5643,0.5643,3078
AERTW,20250310,0.0225,0.0225,0.0204,0.0204,200
AEYE,20250310,0.6290,0.6290,0.5315,0.563,247689
AFBI,20250310,20.48,20.48,19.73,19.73,20071
AFCG,20250310,8.380,8.465,8.340,8.36,145762
AFJK,20250310,10.96,10.96,10.95,10.95,604
AFJKR,20250310,0.3000,0.3000,0.2500,0.26,1991
AFJKU,20250310,-,-,-,0,79
AFMD,20250310,0.9900,1.010,0.9099,0.92495,133664
AFRI,20250310,8.910,8.910,8.560,8.69,4543
AFRIW,20250310,0.6800,0.7000,0.6800,0.6999,1026
AFRM,20250310,49.38,49.78,44.16,46.4,9453883
AFYA,20250310,17.01,17.35,16.91,16.97,86173
AGAE,20250310,1.020,1.055,1.020,1.04,11313
AGBA,20250310,1.010,1.010,0.8030,0.91,494295
AGBAW,20250310,0,,,,
AGEN,20250310,2.340,2.375,2.130,2.15,385707
AGFY,20250310,16.76,17.02,14.29,15.5,29034
AGIO,20250310,31.67,32.75,31.58,31.99,812626
AGMH,20250310,0.1500,0.1500,0.1244,0.13,16756204
AGNC,20250310,10.32,10.53,10.20,10.23,31901105
AGNCL,20250310,25.18,25.39,25.08,25.15,17122
AGNCM,20250310,25.35,25.36,25.23,25.28,17627
AGNCN,20250310,26.00,26.10,25.95,26.09,21461
AGNCO,20250310,25.63,25.77,25.61,25.72,66121
AGNCP,20250310,25.25,25.36,25.25,25.27,12515
AGRI,20250310,1.540,1.600,1.470,1.49,39663
AGYS,20250310,76.10,76.85,72.98,73.96,338765
AHCO,20250310,0,,,,
AHG,20250310,1.350,1.410,1.310,1.375,5523
AIEV,20250310,0.2169,0.2770,0.2100,0.2171,780116
AIFF,20250310,3.290,3.387,3.120,3.12,438595
AIFU,20250310,0.3785,0.3785,0.3648,0.3775,90933
AIHS,20250310,0.8750,0.8840,0.8700,0.87,6245
AILE,20250310,0,,,,
AILEW,20250310,0,,,,
AIMAU,20250310,11.83,11.86,11.83,11.86,475
AIMAW,20250310,0.0287,0.0400,0.0273,0.0400,8000
AIMBU,20250310,11.99,11.99,11.99,11.99,889
AIMD,20250310,0.4760,0.5000,0.4551,0.4602,221942
AIMDW,20250310,-,-,-,0,200
AIOT,20250310,5.760,5.850,5.470,5.605,2089820
AIP,20250310,7.610,7.705,7.360,7.42,257014
AIRE,20250310,1.390,1.470,1.310,1.31,217599
AIRG,20250310,4.800,4.920,4.350,4.35,38697
AIRJ,20250310,7.460,7.710,6.900,7.46,84226
AIRJW,20250310,1.030,1.030,0.8200,1,70863
AIRS,20250310,3.290,3.680,3.230,3.32,315024
AIRT,20250310,17.90,18.05,17.74,17.93,6160
AIRTP,20250310,17.48,17.48,17.48,17.48,357
AISP,20250310,3.360,3.450,3.130,3.3,664424
AISPW,20250310,0.8600,0.8696,0.7500,0.8,52645
AITR,20250310,10.93,10.93,10.93,10.93,413
AITRR,20250310,0.1555,0.1555,0.1555,0.1555,100
AITRU,20250310,-,-,-,0,10
AIXI,20250310,4.260,4.270,3.550,3.77,82145
AKAM,20250310,86.48,87.38,83.81,84.15,3873618
AKAN,20250310,1.610,1.610,1.510,1.51,89597
AKBA,20250310,1.870,1.910,1.840,1.86,2616333
AKRO,20250310,41.22,42.55,41.15,41.68,1279502
AKTS,20250310,5.800€,5.800€,5.800€,5.800€,6
AKTX,20250310,0.9500,0.9620,0.8902,0.9,13260
AKYA,20250310,1.580,1.580,1.515,1.54,510763
ALAB,20250310,64.00,64.68,60.45,61.7,5017535
ALAR,20250310,7.190,7.190,6.510,6.63,120279
ALBT,20250310,5.950,6.280,5.160,5.49,189892
ALCE,20250310,0,,,,
ALCO,20250310,28.44,29.53,27.02,28.2,97174
ALCY,20250310,11.30,11.30,11.07,11.07,1654
ALCYU,20250310,0,,,,
ALCYW,20250310,0.1300,0.1300,0.1300,0.13,300
ALDFU,20250310,10.17,10.17,10.17,10.17,1697
ALDX,20250310,6.310,6.660,6.180,6.62,747124
ALEC,20250310,1.380,1.435,1.335,1.39,688488
ALF,20250310,10.21,10.24,10.21,10.21,3195
ALFUU,20250310,10.25,10.25,10.25,10.25,126
ALFUW,20250310,0.1600,0.1600,0.1600,0.16,348
ALGM,20250310,27.09,27.38,25.38,25.41,5221303
ALGN,20250310,171.78,172.00,162.56,163.39,1738297
ALGS,20250310,12.16,12.49,9.510,10.41,348520
ALGT,20250310,58.32,58.56,51.93,55.71,1013312
ALHC,20250310,14.89,15.22,14.76,15.02,2232715
ALKS,20250310,33.95,35.37,33.95,35.24,1863917
ALKT,20250310,24.71,25.70,23.76,23.87,4717379
ALLK,20250310,0.2618,0.2618,0.2500,0.25,745395
ALLO,20250310,2.110,2.195,1.990,2.05,3932419
ALLR,20250310,1.090,1.240,1.070,1.12,5250235
ALLT,20250310,5.190,5.190,4.820,5.09,730580
ALMS,20250310,4.700,4.905,4.570,4.85,113649
ALNT,20250310,23.07,23.42,22.28,22.48,100865
ALNY,20250310,241.62,244.33,232.84,233.07,566305
ALOT,20250310,10.08,10.08,9.830,9.9,13799
ALPP,20250310,0.000100,0.000600,0.000100,0.0005,50237
ALRM,20250310,58.23,58.70,57.16,58.26,427529
ALRS,20250310,19.42,19.91,18.70,18.79,49216
ALT,20250310,111.10,111.33,111.00,111.09,656895
ALTI,20250310,3.380,3.496,3.250,3.35,86746
ALTO,20250310,1.480,1.500,1.390,1.41,575734
ALTR,20250310,111.10,111.33,111.00,111.09,656895
ALTS,20250310,5.000,5.040,4.540,4.72,172339
ALVO,20250310,11.01,11.11,10.60,10.7,122961
ALVOW,20250310,1.990,1.990,1.160,1.190,43330
ALVR,20250310,9.690,9.690,9.200,9.2,3893
ALXO,20250310,1.050,1.080,0.8936,0.8936,1397942
ALZN,20250310,0.7600,0.7697,0.6900,0.7087,92184
AMAL,20250310,28.95,29.19,27.97,28.33,273461
AMAT,20250310,152.42,154.45,147.88,149.99,8008387
AMBA,20250310,51.72,51.76,48.62,48.94,1017135
AMCX,20250310,6.930,7.105,6.770,6.95,845217
AMD,20250310,98.57,101.29,95.83,96.63,38733186
AMED,20250310,92.27,92.82,92.00,92.03,452963
AMGN,20250310,324.13,335.88,322.78,327.36,4120749
AMIX,20250310,2.510,2.610,2.310,2.37,44866
AMKR,20250310,20.27,20.52,19.76,19.82,1897250
AMLI,20250310,0.2700,0.3100,0.2700,0.276,147727
AMLX,20250310,3.850,3.860,3.325,3.49,782258
AMPG,20250310,1.580,1.590,1.470,1.51,239029
AMPGW,20250310,0.3500,0.4691,0.3150,0.4400,3898
AMPH,20250310,28.64,29.34,28.22,28.41,536992
AMPL,20250310,12.25,12.34,11.73,12,1222242
AMRK,20250310,27.90,28.49,26.78,27.44,226240
AMRN,20250310,0.5300,0.5305,0.4000,0.4652,3652704
AMRX,20250310,8.700,8.900,8.570,8.7,1498604
AMSC,20250310,18.33,18.44,17.08,17.54,1269728
AMSF,20250310,49.76,50.80,49.61,49.79,89878
AMST,20250310,2.320,2.420,2.150,2.17,156741
AMTX,20250310,1.720,1.750,1.650,1.68,451913
AMWD,20250310,60.61,61.36,59.26,60.13,174326
AMZN,20250310,195.60,196.73,190.85,194.54,62350926
ANAB,20250310,16.11,16.82,15.78,16.73,572397
ANDE,20250310,43.00,44.41,43.00,43.31,302726
ANEB,20250310,1.010,1.410,1.010,1.12,30236
ANGH,20250310,0.6210,0.7200,0.6202,0.7,28470
ANGHW,20250310,-,-,-,0,700
ANGI,20250310,1.610,1.740,1.600,1.61,3042539
ANGO,20250310,8.960,8.970,8.310,8.37,769437
ANIK,20250310,16.60,17.00,16.46,16.5,102918
ANIP,20250310,59.97,60.52,58.48,58.81,254433
ANIX,20250310,2.840,2.880,2.630,2.63,60573
ANL,20250310,2.310,2.500,2.310,2.33,6558
ANNX,20250310,0.3200kr,0.3200kr,0.3060kr,0.3120kr,65603
ANSC,20250310,10.62,10.62,10.60,10.6,4986
ANSCU,20250310,-,-,-,0,4476
ANSCW,20250310,0.3548,0.3800,0.3394,0.3401,20782
ANSS,20250310,322.81,322.81,318.18,318.71,632952
ANTE,20250310,0.4799,0.4800,0.4100,0.42,33535
ANTX,20250310,1.300,1.370,1.300,1.35,175082
ANY,20250310,0.5810,0.5926,0.5300,0.546,322311
AOSL,20250310,26.32,26.75,25.13,25.38,488811
AOUT,20250310,13.87,13.90,12.75,12.75,83384
APA,20250310,18.58,19.42,18.58,19.02,9266074
APCX,20250310,0.4210,0.4210,0.3905,0.3917,70871
APCXW,20250310,0.1800,0.2340,0.1725,0.232,9043
APDN,20250310,0.1321,0.1430,0.1315,0.1389,861455
APEI,20250310,22.07,23.39,21.52,22.92,320624
APGE,20250310,35.51,37.90,35.32,37.54,976284
API,20250310,5.250,5.450,4.990,5.13,809027
APLD,20250310,6.920,7.010,5.970,6.24,24308217
APLM,20250310,6.510,7.550,6.360,7.55,6282
APLMW,20250310,0.0118,0.0119,0.006600,0.008400,251580
APLS,20250310,25.05,25.44,24.48,25.14,1360097
APLT,20250310,0.5460,0.5497,0.5038,0.5122,1149212
APM,20250310,0.9600,0.9600,0.8240,0.8999,26766
APOG,20250310,47.20,48.57,47.20,48.24,193966
