<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20250328,1.000,1.000,0.9301,0.9999,8 550
AADI,20250328,6 575.00Rp,6 600.00Rp,6 500.00Rp,6 525.00Rp,5 145 500
AAL,20250328,11.06,11.15,10.65,10.70,59 554 117
AAME,20250328,1.745,1.745,1.720,1.720,1 017
AAOI,20250328,17.58,17.59,15.92,16.38,3 533 144
AAON,20250328,80.40,80.40,77.44,78.08,538 061
AAPL,20250328,221.67,223.81,217.68,217.90,39 818 617
ABAT,20250328,1.150,1.175,1.000,1.030,2 248 227
ABCL,20250328,2.350,2.360,2.280,2.310,2 460 746
ABEO,20250328,5.030,5.140,4.850,4.970,529 381
ABL,20250328,7.730,8.700,7.500,7.620,775 151
ABLLL,20250328,25.03,25.37,24.62,25.09,71 255
ABLLW,20250328,1.600,1.678,1.570,1.590,36 127
ABLV,20250328,0.9600,0.9900,0.9020,0.9513,23 722
ABLVW,20250328,0.0270,0.0271,0.0270,0.0271,4 101
ABNB,20250328,125.54,125.54,119.94,120.69,3 996 648
ABOS,20250328,1.240,1.245,1.150,1.190,118 755
ABSI,20250328,2.800,2.860,2.680,2.700,2 322 423
ABTS,20250328,2.923,3.277,2.923,3.277,2 185
ABUS,20250328,3.270,3.540,3.260,3.500,1 444 454
ABVC,20250328,0.8000,0.8700,0.7910,0.8600,220 665
ABVE,20250328,0.7400,0.7400,0.5427,0.5841,389 758
ABVEW,20250328,0.0241,0.0241,0.0240,0.0241,2 502
ABVX,20250328,6.660,6.760,6.170,6.430,152 328
ACAB,20250328,0.4116,0.4500,0.4116,0.4200,6 922
ACABU,20250328,0,,,,
ACABW,20250328,0,,,,
ACAD,20250328,81.40kr,81.50kr,79.70kr,80.20kr,125 708
ACB,20250328,4.620,4.650,4.370,4.430,1 007 267
ACCD,20250328,6.990,7.000,6.990,6.990,360 983
ACDC,20250328,8.160,8.285,7.710,7.710,337 054
ACET,20250328,0.8501,0.8620,0.8200,0.8302,152 107
ACGL,20250328,97.00,97.40,94.66,95.06,1 193 197
ACGLN,20250328,17.58,17.68,17.42,17.54,63 640
ACGLO,20250328,21.09,21.09,20.85,20.89,26 782
ACHC,20250328,30.06,30.38,29.89,30.12,1 521 604
ACHL,20250328,1.480,1.500,1.445,1.480,1 204 122
ACHV,20250328,2.890,2.890,2.735,2.780,116 368
ACIC,20250328,11.61,11.67,11.47,11.53,97 371
ACIU,20250328,2.000,2.000,1.955,1.980,98 361
ACIW,20250328,54.91,55.42,53.67,54.28,595 550
ACLS,20250328,53.39,53.77,49.69,49.71,920 477
ACLX,20250328,68.54,69.09,66.69,67.96,367 031
ACMR,20250328,26.55,26.58,24.26,24.61,1 568 363
ACNB,20250328,41.18,41.38,40.94,41.06,18 500
ACNT,20250328,12.90,12.97,12.65,12.73,20 121
ACON,20250328,13.18,15.08,11.36,12.12,146 045
ACONW,20250328,0.0300,0.0396,0.0275,0.0349,17 118
ACRS,20250328,1.630,1.665,1.580,1.590,541 511
ACRV,20250328,2.480,2.520,2.140,2.240,435 836
ACT,20250328,34.91,34.98,34.26,34.40,149 251
ACTG,20250328,3.360,3.380,3.285,3.310,134 095
ACTU,20250328,7.350,7.918,6.990,7.900,35 147
ACVA,20250328,14.50,14.54,13.78,14.13,2 260 536
ACXP,20250328,0.4235,0.4235,0.4084,0.4084,71 442
ADAG,20250328,1.570,1.610,1.510,1.555,22 886
ADAP,20250328,0.2371,0.2371,0.2026,0.2060,2 965 218
ADBE,20250328,393.89,396.92,384.76,385.71,3 830 307
ADD,20250328,0.8500,0.8500,0.7000,0.7999,839 849
ADEA,20250328,13.92,14.03,13.22,13.25,523 415
ADGM,20250328,0.9687,0.9687,0.8999,0.9399,40 212
ADI,20250328,207.82,208.06,200.77,201.56,3 521 403
ADIL,20250328,0.6500,0.6940,0.6430,0.6673,97 286
ADMA,20250328,20.21,20.63,19.72,20.26,2 360 951
ADN,20250328,4.740,4.820,4.720,4.727,1 740
ADNWW,20250328,0.0118,0.0118,0.0105,0.0111,13 859
ADP,20250328,306.30,308.89,300.66,300.83,1 785 435
ADPT,20250328,8.220,8.235,7.495,7.670,1 563 957
ADSE,20250328,14.88,15.00,14.36,14.98,167 295
ADSEW,20250328,3.200,3.470,3.180,3.300,15 050
ADSK,20250328,267.29,268.57,260.93,261.63,1 233 371
ADTN,20250328,9.210,9.250,8.840,8.900,621 607
ADTX,20250328,5.890,5.890,4.885,5.000,313 601
ADUS,20250328,97.60,98.28,95.41,97.30,319 210
ADV,20250328,17.50kr,19.20kr,17.50kr,18.20kr,253 328
ADVM,20250328,5.050,5.140,4.570,4.610,143 767
ADVWW,20250328,0,,,,
ADXN,20250328,7.700,8.050,7.400,8.050,2 228
AEAE,20250328,11.43,11.72,11.42,11.72,4 008
AEAEU,20250328,11.49,11.49,11.49,11.49,500
AEAEW,20250328,0.0221,0.0221,0.0221,0.0221,4 200
AEHL,20250328,0.1000,0.1000,0.0901,0.0960,1 081 417
AEHR,20250328,8.500,8.510,7.820,7.880,723 858
AEI,20250328,0.9900,1.030,0.9135,1.030,113 768
AEIS,20250328,100.23,100.23,93.14,94.80,654 302
AEMD,20250328,0.4100,0.4100,0.3600,0.3667,162 356
AENT,20250328,4.060,4.210,3.400,3.720,69 721
AENTW,20250328,0.2003,0.2356,0.1812,0.2238,52 746
AEP,20250328,105.87,107.41,105.37,106.96,6 173 469
AERT,20250328,0.6800,0.6989,0.6080,0.6171,22 320
AERTW,20250328,-,-,-,-,117
AEYE,20250328,0.6438,0.6520,0.5841,0.5915,211 608
AFBI,20250328,17.91,17.92,17.75,17.75,32 115
AFCG,20250328,6.360,6.375,6.070,6.090,298 047
AFJK,20250328,11.00,11.00,11.00,11.00,301
AFJKR,20250328,0.2600,0.3600,0.2600,0.3600,270
AFJKU,20250328,11.39,11.39,11.21,11.25,1 726
AFMD,20250328,0.8100,0.8396,0.7700,0.7811,75 297
AFRI,20250328,8.610,8.621,8.540,8.540,3 028
AFRIW,20250328,0.6838,0.6863,0.5800,0.5900,14 534
AFRM,20250328,46.92,47.23,45.03,46.20,4 958 819
AFYA,20250328,17.99,17.99,17.50,17.87,83 363
AGAE,20250328,1.070,1.090,1.020,1.020,9 241
AGBA,20250328,0.6900,0.7200,0.6000,0.6140,237 238
AGBAW,20250328,0,,,,
AGEN,20250328,1.640,1.640,1.570,1.600,360 449
AGFY,20250328,21.95,22.02,19.57,20.42,9 318
AGIO,20250328,30.73,30.74,30.08,30.28,328 199
AGMH,20250328,0.0775,0.0781,0.0550,0.0587,41 536 953
AGNC,20250328,9.780,9.780,9.490,9.520,34 386 208
AGNCL,20250328,25.43,25.62,25.43,25.50,15 367
AGNCM,20250328,25.40,25.49,25.40,25.47,17 765
AGNCN,20250328,26.46,26.59,26.31,26.34,69 675
AGNCO,20250328,25.77,25.88,25.65,25.67,38 647
AGNCP,20250328,25.33,25.36,25.29,25.29,51 281
AGRI,20250328,1.310,1.310,1.120,1.120,45 400
AGYS,20250328,75.48,75.48,72.75,73.11,184 228
AHCO,20250328,0,,,,
AHG,20250328,1.210,1.270,1.170,1.180,4 462
AIEV,20250328,0.1580,0.1580,0.1360,0.1430,154 608
AIFF,20250328,4.120,4.240,3.975,4.110,281 071
AIFU,20250328,0.2412,0.2489,0.2221,0.2229,253 791
AIHS,20250328,1.010,1.030,0.8700,0.9020,10 233
AILE,20250328,0,,,,
AILEW,20250328,0,,,,
AIMAU,20250328,13.90,13.90,13.46,13.46,332
AIMAW,20250328,0.0600,0.0999,0.0500,0.0999,16 936
AIMBU,20250328,13.77,13.77,13.77,13.77,114
AIMD,20250328,0.5020,0.5300,0.5000,0.5102,38 578
AIMDW,20250328,0.1005,0.1200,0.1005,0.1199,4 993
AIOT,20250328,5.880,5.910,5.520,5.590,1 717 451
AIP,20250328,7.640,7.640,7.090,7.090,132 524
