<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAL,20250514,12.24,12.44,11.82,11.84,73 890 047
AACG,20250514,0.9700,0.9700,0.9215,0.9400,18 656
AADR,20250514,79.25,79.30,78.51,79.20,6 635
AADI,20250514,7 100.00Rp,7 350.00Rp,7 100.00Rp,7 325.00Rp,24 250 000
AAOI,20250514,20.48,20.62,18.52,19.11,5 748 379
AAME,20250514,1.750,1.750,1.660,1.700,12 199
AAON,20250514,105.75,106.11,104.63,104.89,355 307
AAPL,20250514,212.43,213.94,210.58,212.33,49 269 949
AAXJ,20250514,78.99,79.04,78.66,78.80,360 177
ABAT,20250514,1.380,1.600,1.340,1.580,2 666 573
ABCS,20250514,28.36,28.36,28.25,28.25,5 008
ABEO,20250514,5.760,5.799,5.350,5.390,1 642 524
ABCL,20250514,2.100,2.210,2.005,2.050,6 613 709
ABL,20250514,8.800,9.000,8.800,8.910,559 983
ABLLW,20250514,1.780,1.850,1.730,1.820,39 767
ABLLL,20250514,25.46,25.46,25.26,25.26,7 305
ABLVW,20250514,0,0,0,0,0
ABLV,20250514,1.260,1.300,1.170,1.220,19 278
ABOS,20250514,1.050,1.070,0.9720,0.9800,155 470
ABNB,20250514,138.35,139.84,137.10,137.45,6 148 380
ABSI,20250514,3.610,3.650,2.830,2.910,10 459 305
ABTS,20250514,3.300,3.450,2.910,3.100,119 670
ABUS,20250514,3.150,3.230,3.140,3.160,805 975
ABVE,20250514,1.400,1.480,1.150,1.180,727 490
ABVC,20250514,1.700,1.790,1.410,1.460,632 365
ABVEW,20250514,0.0588,0.0588,0.0424,0.0474,27 469
ABVX,20250514,6.180,6.340,5.945,6.100,69 032
ACABU,20250514,0,0,0,0,0
ACAB,20250514,0.1733,0.1926,0.1516,0.1650,5 500 651
ACABW,20250514,0,0,0,0,0
ACAD,20250514,81.70kr,82.10kr,80.90kr,81.60kr,170 755
ACB,20250514,5.170,5.190,5.002,5.040,599 772
ACCD,20250514,0,0,0,0,0
ACDC,20250514,5.780,6.250,5.560,6.150,2 141 034
ACET,20250514,0.6645,0.6709,0.6348,0.6449,516 859
ACGLN,20250514,17.07,17.11,16.85,16.91,23 556
ACGL,20250514,93.25,93.60,90.68,90.85,2 068 686
ACGLO,20250514,20.50,20.56,20.45,20.49,22 238
ACHC,20250514,27.00,27.33,25.30,25.72,2 813 645
ACHL,20250514,0,0,0,0,0
ACHV,20250514,2.640,2.655,2.420,2.480,141 188
ACIC,20250514,11.15,11.20,10.86,11.01,220 054
ACIU,20250514,1.540,1.570,1.510,1.530,87 639
ACIW,20250514,48.78,49.56,48.76,49.21,1 090 478
ACLX,20250514,58.62,65.91,53.07,59.02,1 902 434
ACLS,20250514,62.76,63.43,61.94,62.75,542 330
ACNB,20250514,43.71,44.05,43.57,44.05,18 064
ACMR,20250514,25.36,25.60,24.94,25.15,1 455 548
ACNT,20250514,11.87,12.14,11.46,11.65,72 375
ACON,20250514,7.500,7.560,7.130,7.160,14 708
ACONW,20250514,0.0292,0.0292,0.0292,0.0292,439
ACRS,20250514,1.220,1.250,1.160,1.180,478 418
ACRV,20250514,1.130,1.160,1.100,1.140,496 976
ACT,20250514,35.99,35.99,35.33,35.48,434 833
ACTU,20250514,9.670,10.01,9.275,9.650,30 388
ACTG,20250514,3.860,3.860,3.695,3.730,283 123
ACWX,20250514,58.84,58.88,58.44,58.52,1 435 117
ACVA,20250514,16.96,17.27,16.81,16.83,1 413 111
ACWI,20250514,122.99,123.17,122.46,122.79,1 840 945
ACXP,20250514,0.3700,0.3828,0.3671,0.3676,131 434
ADBE,20250514,396.85,400.12,396.42,399.47,2 405 504
ADAG,20250514,1.770,1.820,1.733,1.735,10 020
ADEA,20250514,14.01,14.03,13.84,13.84,365 753
ADGM,20250514,1.270,1.310,1.200,1.220,159 429
ADAP,20250514,0.2498,0.2902,0.2498,0.2720,2 929 512
ADD,20250514,1.000,1.000,0.8601,0.8901,256 804
ADI,20250514,227.64,228.34,224.01,226.82,4 648 448
ADIL,20250514,0.6500,0.6650,0.6106,0.6500,107 118
ADMA,20250514,19.82,19.86,18.95,19.47,4 186 686
ADNWW,20250514,0.008200,0.008400,0.007300,0.007300,254 289
ADN,20250514,2.800,2.850,2.620,2.730,19 795
ADP,20250514,306.66,309.98,305.51,309.41,1 163 103
ADPT,20250514,9.320,9.414,9.015,9.040,1 685 561
ADSE,20250514,13.24,13.38,12.90,13.13,37 094
ADSEW,20250514,2.040,2.050,1.945,2.010,1 791
ADSK,20250514,295.85,297.99,294.65,295.54,1 353 214
ADTN,20250514,8.560,8.665,8.080,8.150,934 941
ADTX,20250514,1.610,1.680,1.570,1.660,84 781
ADUS,20250514,109.83,110.44,107.86,108.24,122 670
ADVM,20250514,2.220,2.430,2.050,2.060,837 461
ADXN,20250514,8.120,8.120,8.120,8.120,1 157
ADVWW,20250514,0,0,0,0,0
ADV,20250514,23.00kr,24.55kr,23.00kr,24.30kr,63 392
AEAEU,20250514,0,0,0,0,0
AEHL,20250514,2.650,2.695,2.520,2.670,64 269
AEAEW,20250514,0,0,0,0,0
AEAE,20250514,0,0,0,0,0
AEHR,20250514,9.390,9.590,9.250,9.390,603 457
AEI,20250514,0.9610,0.9980,0.9250,0.9500,24 994
AEMD,20250514,0.4300,0.4400,0.4006,0.4048,258 097
AEIS,20250514,120.22,121.32,118.69,118.92,319 452
AENT,20250514,2.560,2.885,2.470,2.520,20 126
AERT,20250514,0.7000,0.7300,0.6750,0.6750,23 901
AENTW,20250514,0.1736,0.1800,0.1736,0.1798,50 053
AEP,20250514,99.27,99.29,97.46,98.59,5 207 209
AERTW,20250514,0.0200,0.0225,0.0125,0.0190,33 114
AFBI,20250514,18.67,18.67,18.50,18.50,4 530
