<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAL,20250512,11.92,12.10,11.49,11.67,81 998 046
AACG,20250512,0.9400,0.9898,0.8700,0.9897,28 947
AADR,20250512,76.82,78.19,76.82,77.75,3 262
AADI,20250512,0,0,0,0,0
AAON,20250512,105.43,107.00,102.88,104.63,682 217
AAOI,20250512,16.24,18.67,15.76,18.24,7 278 346
AAME,20250512,1.850,1.850,1.720,1.720,14 324
AAPL,20250512,210.97,211.27,206.75,210.79,63 700 502
AAXJ,20250512,78.23,78.23,77.72,78.09,398 847
ABAT,20250512,1.410,1.490,1.320,1.340,1 630 236
ABCL,20250512,2.120,2.149,2.040,2.060,4 394 450
ABEO,20250512,5.800,6.160,5.465,5.600,3 720 672
ABCS,20250512,28.55,28.55,28.30,28.36,3 541
ABL,20250512,8.910,8.990,8.620,8.700,422 487
ABLLL,20250512,25.85,26.14,25.70,25.75,11 075
ABLLW,20250512,1.780,1.790,1.720,1.780,17 864
ABLV,20250512,1.340,1.410,1.250,1.250,21 186
ABLVW,20250512,0.0133,0.0133,0.0133,0.0133,373
ABOS,20250512,0.9800,1.050,0.9800,1.050,168 868
ABTS,20250512,4.210,4.324,3.030,3.790,947 665
ABNB,20250512,133.16,134.85,132.14,134.21,7 197 162
ABSI,20250512,2.930,2.980,2.810,2.930,3 060 135
ABUS,20250512,3.300,3.370,3.250,3.350,834 314
ABVC,20250512,1.350,1.420,1.300,1.360,406 025
ABVEW,20250512,0.0494,0.0494,0.0369,0.0401,24 810
ABVE,20250512,0.9596,1.060,0.8900,1.060,659 614
ABVX,20250512,6.340,6.635,6.245,6.400,94 849
ACAB,20250512,0.1984,0.2189,0.1860,0.2098,744 399
ACABW,20250512,0,0,0,0,0
ACABU,20250512,0,0,0,0,0
ACB,20250512,4.970,5.145,4.900,5.060,1 080 028
ACAD,20250512,79.70kr,81.30kr,79.50kr,79.90kr,303 395
ACCD,20250512,0,0,0,0,0
ACDC,20250512,4.760,5.050,4.665,4.940,1 038 825
