<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20250121,1.0198,1.0198,0.935,0.94,3801
AADI,20250121,3.05,3.079,2.99,3.02,256955
AADR,20250121,73.095,74.34,73.095,74.3208,1207
AAL,20250121,18.515,18.65,18.27,18.64,30426019
AAME,20250121,1.505,1.505,1.505,1.505,1803
AAOI,20250121,33.4,35.433,29.61,30.15,6049135
AAON,20250121,132.08,134.39,131.02,132.15,450891
AAPB,20250121,26.75,26.87,25.69,26.49,673005
AAPD,20250121,17.08,17.39,17.0499,17.16,970150
AAPL,20250121,224,224.42,219.38,222.64,97333260
AAPU,20250121,29.7814,29.91,28.59,29.45,4282941
AAXJ,20250121,72.38,72.65,72.08,72.55,485561
ABAT,20250121,2.02,2.035,1.7205,1.94,4718374
ABCL,20250121,2.99,3.14,2.96,3.06,3693025
ABCS,20250121,29.68,29.8148,29.68,29.8148,3383
ABEO,20250121,5.22,5.2689,5.0521,5.19,405921
ABL,20250121,7.48,7.7,7.41,7.52,204071
ABLLL,20250121,26.73,27.24,26.73,27,3922
ABLLW,20250121,1.07,1.07,0.99,1.05,47298
ABLV,20250121,1.08,1.16,1.08,1.15,11657
ABLVW,20250121,0.0265,0.0201,0.02,0.02,10549
ABNB,20250121,135.47,135.64,131.24,133.07,5358817
ABOS,20250121,1.65,1.73,1.57,1.63,539536
ABSI,20250121,2.935,3.28,2.85,3.22,4234251
ABTS,20250121,0.5799,0.58,0.542,0.56,48536
ABUS,20250121,3.19,3.25,3.16,3.21,471004
ABVC,20250121,0.53,0.5565,0.53,0.5412,56285
ABVE,20250121,0.63,0.65,0.49,0.544,3658631
ABVEW,20250121,0.0264,0.0356,0.0225,0.0299,76126
ABVX,20250121,6.41,6.5591,6.245,6.37,83399
ACAD,20250121,17.86,18,17.62,17.89,1081992
ACB,20250121,3.86,3.9,3.8,3.9,675334
ACCD,20250121,6.895,6.905,6.87,6.88,2767620
ACDC,20250121,8.96,9.4,8.7401,9.02,598421
ACET,20250121,0.92,0.9479,0.8897,0.9389,212105
ACGL,20250121,96,96.52,94.7071,94.88,1596098
ACGLN,20250121,18.3229,18.86,18.32,18.86,83437
ACGLO,20250121,21.79,22.07,21.7753,22.07,48043
ACHC,20250121,43.91,44.46,43.54,44.37,1553810
ACHL,20250121,1.13,1.155,1.1206,1.15,67530
ACHV,20250121,3.15,3.23,2.84,2.85,381453
ACIC,20250121,12.27,12.41,12.1758,12.37,152236
ACIU,20250121,2.69,2.73,2.65,2.65,134723
ACIW,20250121,54.49,55.08,54.02,54.54,464943
ACLS,20250121,72.67,72.72,71.2417,71.45,442590
ACLX,20250121,67.07,67.8,65.75,66.57,679501
ACMR,20250121,17.71,18.82,17.29,18.59,1219990
ACNB,20250121,39.16,39.97,39.16,39.52,24313
ACNT,20250121,11.26,11.335,11.06,11.06,19794
ACON,20250121,0.042,0.045,0.038,0.0425,91329899
ACONW,20250121,0.036,0.0369,0.0239,0.0357,911
ACRS,20250121,2.625,2.64,2.475,2.6,831873
ACRV,20250121,5.801,5.88,5.65,5.65,22953
ACT,20250121,32.6,33.17,32.6,33.04,428033
ACTG,20250121,4.4,4.45,4.36,4.44,148776
ACTU,20250121,8.87,9.5,8.7043,9.45,27516
ACVA,20250121,21.75,22.275,21.58,22.25,746760
