<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20250429,0.9300,0.9400,0.9000,0.9399,8 346
AADI,20250429,7 050.00Rp,7 150.00Rp,6 900.00Rp,6 900.00Rp,11 594 600
AADR,20250429,74.46,74.86,74.15,74.86,1 531
AAL,20250429,9.750,9.940,9.640,9.900,60 833 328
AAME,20250429,1.500,1.550,1.420,1.550,10 568
AAOI,20250429,12.82,13.10,12.57,12.82,1 819 645
AAON,20250429,88.77,89.59,86.76,89.11,469 729
AAPL,20250429,208.69,212.24,208.37,211.21,36 796 157
AAXJ,20250429,73.40,73.60,73.30,73.44,318 337
ABAT,20250429,1.190,1.540,1.110,1.530,7 530 388
ABCL,20250429,2.590,2.630,2.540,2.550,3 400 562
ABCS,20250429,26.22,26.78,26.22,26.75,4 805
ABEO,20250429,5.320,5.550,4.870,5.300,14 888 507
ABL,20250429,8.400,8.400,8.000,8.200,315 015
ABLLL,20250429,25.64,25.67,25.61,25.61,4 302
ABLLW,20250429,1.580,1.640,1.580,1.635,1 398
ABLV,20250429,1.140,1.250,1.140,1.200,7 823
ABLVW,20250429,0,0,0,0,0
ABNB,20250429,123.28,125.99,123.16,125.49,6 522 253
ABOS,20250429,1.030,1.080,1.010,1.050,125 285
ABSI,20250429,3.170,3.190,3.000,3.030,1 453 864
ABTS,20250429,2.656,3.150,2.656,2.782,25 901
ABUS,20250429,3.340,3.455,3.330,3.410,950 033
ABVC,20250429,1.010,1.060,0.9785,1.030,135 528
ABVE,20250429,0.9100,1.390,0.8102,1.310,8 066 002
ABVEW,20250429,0.0300,0.0350,0.0220,0.0307,402 212
ABVX,20250429,7.030,7.420,7.030,7.120,47 553
ACAB,20250429,0.2510,0.2600,0.2452,0.2600,705 704
ACABU,20250429,0,0,0,0,0
ACABW,20250429,0,0,0,0,0
ACAD,20250429,82.00kr,83.00kr,75.80kr,76.50kr,328 402
ACB,20250429,4.710,4.906,4.570,4.640,1 494 027
ACCD,20250429,0,0,0,0,0
ACDC,20250429,4.530,4.820,4.450,4.590,624 180
ACET,20250429,0.6200,0.6399,0.6200,0.6222,211 577
ACGL,20250429,91.30,92.60,90.69,92.39,1 271 498
ACGLN,20250429,17.20,17.30,17.15,17.17,18 522
ACGLO,20250429,20.80,20.87,20.72,20.73,17 095
ACHC,20250429,22.09,22.64,21.30,22.35,2 632 703
ACHL,20250429,0,0,0,0,0
ACHV,20250429,2.360,2.470,2.320,2.420,92 992
ACIC,20250429,11.48,11.60,11.28,11.59,108 910
ACIU,20250429,1.730,1.770,1.660,1.700,104 854
ACIW,20250429,52.55,53.76,52.55,53.52,807 328
ACLS,20250429,47.90,48.99,47.52,47.87,368 730
ACLX,20250429,64.20,65.63,62.76,64.71,359 588
ACMR,20250429,19.44,19.75,17.32,18.52,4 043 488
ACNB,20250429,41.34,42.59,41.32,42.43,30 497
ACNT,20250429,12.90,13.27,12.86,13.07,188 126
ACON,20250429,6.920,6.990,6.600,6.700,52 016
ACONW,20250429,0.0313,0.0349,0.0313,0.0348,600
ACRS,20250429,1.490,1.490,1.300,1.330,431 641
ACRV,20250429,1.520,1.540,1.390,1.440,712 224
ACT,20250429,35.14,35.54,34.82,35.50,353 921
ACTG,20250429,3.080,3.140,3.040,3.130,194 398
ACTU,20250429,9.080,9.230,8.825,9.160,33 666
ACVA,20250429,14.73,15.20,14.65,14.97,1 387 258
ACWI,20250429,116.19,117.24,116.00,116.99,3 759 846
ACWX,20250429,56.70,57.10,56.67,56.92,2 490 757
ACXP,20250429,0.4100,0.4281,0.4100,0.4200,185 812
ADAG,20250429,1.430,1.440,1.410,1.410,6 151
ADAP,20250429,0.2841,0.2841,0.2553,0.2631,552 492
ADBE,20250429,367.21,373.88,366.88,370.98,2 194 264
ADD,20250429,0.6868,0.7050,0.6705,0.7000,377 889
ADEA,20250429,12.30,12.56,12.27,12.50,318 647
ADGM,20250429,1.160,1.240,1.160,1.200,115 783
ADI,20250429,191.50,194.82,190.36,192.67,3 939 531
ADIL,20250429,0.6920,0.7199,0.6854,0.6863,31 966
ADMA,20250429,24.35,24.48,22.43,24.11,5 106 085
ADN,20250429,1.920,1.940,1.850,1.930,23 742
ADNWW,20250429,0.006400,0.006500,0.006100,0.006400,29 550
ADP,20250429,292.40,296.02,292.37,295.77,1 617 654
ADPT,20250429,7.760,7.800,7.455,7.610,1 681 472
ADSE,20250429,13.24,13.50,12.31,13.49,153 916
ADSEW,20250429,2.310,2.520,2.020,2.400,4 364
ADSK,20250429,270.80,273.18,270.40,272.89,820 569
ADTN,20250429,7.780,7.915,7.730,7.750,734 471
ADTX,20250429,2.250,2.298,2.101,2.150,70 138
ADUS,20250429,101.19,103.30,99.70,102.86,114 837
ADV,20250429,23.00kr,23.40kr,21.60kr,22.35kr,72 149
ADVM,20250429,2.860,3.280,2.790,3.230,1 568 477
ADVWW,20250429,0,0,0,0,0
ADXN,20250429,7.740,8.300,7.690,7.690,16 949
AEAE,20250429,0,0,0,0,0
AEAEU,20250429,0,0,0,0,0
AEAEW,20250429,0,0,0,0,0
AEHL,20250429,2.660,2.822,2.500,2.570,156 850
AEHR,20250429,8.650,8.735,8.340,8.340,280 506
AEI,20250429,0.9525,0.9800,0.9413,0.9500,9 074
AEIS,20250429,98.30,98.99,94.68,97.23,554 950
AEMD,20250429,0.4070,0.4400,0.4020,0.4071,274 484
AENT,20250429,2.730,3.065,2.660,2.940,40 649
AENTW,20250429,0.1799,0.2175,0.1680,0.2175,1 672
AEP,20250429,107.20,108.58,106.29,108.50,2 950 675
AERT,20250429,0.6860,0.7290,0.6860,0.7201,4 091
AERTW,20250429,0.0200,0.0220,0.0200,0.0200,13 161
AEYE,20250429,0.7598,0.7598,0.7001,0.7227,104 074
AFBI,20250429,18.48,18.59,18.48,18.59,3 496
AFCG,20250429,5.450,5.452,5.310,5.320,109 261
AFJK,20250429,0,0,0,0,0
AFJKR,20250429,-,-,-,-,549 746
AFJKU,20250429,0,0,0,0,0
AFMD,20250429,0.9600,1.020,0.9522,0.9890,114 682
AFRI,20250429,8.310,8.400,8.270,8.280,22 602
AFRIW,20250429,-,-,-,-,10 564
AFRM,20250429,50.10,52.99,49.57,50.40,7 369 196
AFYA,20250429,18.61,19.08,18.45,19.08,108 524
AGAE,20250429,1.099,1.245,1.050,1.180,162 697
AGBA,20250429,1.300,1.460,1.220,1.390,697 162
AGBAW,20250429,0,0,0,0,0
AGEN,20250429,3.190,3.190,2.900,3.050,667 098
AGFY,20250429,15.00,15.27,13.22,13.61,45 933
AGIO,20250429,29.68,29.68,28.94,29.10,473 367
AGIX,20250429,25.62,25.77,25.62,25.75,1 073
AGMH,20250429,0.1520,0.1527,0.0850,0.1024,248 453 664
AGMI,20250429,30.94,31.00,30.62,31.00,260
AGNC,20250429,9.020,9.090,8.930,9.070,37 502 446
AGNCL,20250429,24.57,24.60,24.40,24.57,6 688
AGNCM,20250429,24.56,24.57,24.45,24.53,9 045
AGNCN,20250429,25.26,25.54,25.26,25.45,10 770
AGNCO,20250429,25.00,25.07,24.90,24.99,21 229
AGNCP,20250429,24.63,24.70,24.58,24.65,23 517
AGNG,20250429,30.96,31.86,30.77,31.12,6 707
AGRI,20250429,1.830,2.180,1.820,2.000,301 516
AGYS,20250429,73.88,75.07,73.65,75.01,129 522
AGZD,20250429,22.19,22.30,22.11,22.22,34 984
AHCO,20250429,8.140,8.505,7.910,8.370,1 399 711
AHG,20250429,1.245,1.450,1.245,1.370,7 934
AIA,20250429,69.54,69.83,69.46,69.63,7 011
AIEV,20250429,0.0137,0.0137,0.0112,0.0129,90 211
AIFF,20250429,3.320,3.330,3.200,3.230,131 412
AIFU,20250429,0.1158,0.1220,0.1076,0.1140,428 533
AIHS,20250429,0.8600,0.9000,0.8600,0.8800,4 986
AILE,20250429,0,0,0,0,0
AILEW,20250429,0,0,0,0,0
AIMAU,20250429,17.50,19.26,17.50,19.26,884
AIMAW,20250429,0.0700,0.0700,0.0440,0.0600,13 984
AIMBU,20250429,16.99,17.00,15.76,17.00,1 151
AIMD,20250429,0.5270,0.5480,0.5255,0.5256,32 289
AIMDW,20250429,0,0,0,0,0
AIOT,20250429,5.120,5.190,5.060,5.110,611 535
AIP,20250429,6.650,6.900,6.565,6.810,142 090
AIPI,20250429,39.89,40.17,39.84,40.09,48 787
AIQ,20250429,36.63,37.03,36.54,36.95,229 027
AIRE,20250429,0.6454,0.6454,0.6259,0.6391,40 016
AIRG,20250429,3.854,4.113,3.840,4.020,9 752
