<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20250107,0.9359,0.95,0.93,0.9441,19160
AADI,20250107,3.4,3.78,3.34,3.73,8688
AADR,20250107,71.12,72.14,71.12,71.31,16
AAL,20250108,17.56,17.56,17.45,17.475,361683
AAME,20250108,1.47,1.47,1.47,1.47,424
AAOI,20250108,32.74,33.03,32.7,33.03,43994
AAON,20250108,119.98,119.98,119.98,119.98,4349
AAPB,20250108,31.49,31.49,31.43,31.43,15284
AAPD,20250107,15.74,15.8467,15.585,15.8,43274
AAPL,20250108,241.97,242,241.5401,241.655,1009352
AAPU,20250108,35,35.06,35,35.03,66618
AAXJ,20250108,71.61,71.755,71.61,71.695,68715
ABAT,20250108,2.081,2.1,2.07,2.07,790992
ABCL,20250107,3.43,3.465,3.26,3.28,38712
ABCS,20250108,28.779,28.86,28.7113,0,1202
ABEO,20250108,6.02,6.02,5.96,5.96,1330
ABL,20250107,7.71,7.79,7.48,7.56,230
ABLLL,20250108,34.99,34.99,33.56,33.56,753
ABLLW,20250107,1.0101,1.056,1.0101,1.04,3382
ABLV,20250107,1.02,1.02,0.8605,0.87,9657
ABLVW,20250107,0.02,0.02,0.0198,0.02,10286
ABNB,20250108,131.2,131.63,131.08,131.15,44395
ABOS,20250108,1.81,1.81,1.81,1.81,813
ABSI,20250108,4.08,4.12,4.08,4.01,32023091
ABTS,20250107,0.56,0.5778,0.48,0.48,201065
ABUS,20250107,3.27,3.54,3.25,3.41,4783
ABVC,20250107,0.69,0.69,0.58,0.58,226952
ABVE,20250108,0.51,0.51,0.49,0.49,3494
ABVEW,20250107,0.0262,0.0378,0.0236,0.026,85671
ABVX,20250107,7.33,7.41,6.88,6.98,164800
ACAB,20241112,11.1146,11.1146,5.75,5.77,156199
ACABU,20241112,8.05,8.05,8.05,8.05,1117
ACABW,20241112,0.0441,0.065,0.0441,0.06,199339
ACAD,20250108,17.57,17.39,17.295,17.295,25590
ACB,20250108,4.61,4.6128,4.57,4.57,21491
ACCD,20250108,6.88,6.92,6.87,6.89,2539643
ACDC,20250108,7.85,7.85,7.85,7.85,5306
ACET,20250108,0.9878,0.9878,0.9878,0.9878,28380
ACGL,20250108,92.42,93,92.01,92.28,35093
ACGLN,20250108,18.12,18.12,18.1,18.1,2327
ACGLO,20250108,21.51,21.51,21.51,21.51,1136
ACHC,20250108,44.67,45.12,44.67,45.06,71152
ACHL,20250108,1.2,1.2,1.2,1.2,2536
ACHV,20250107,3.6,3.855,3.6,3.73,5161
ACIC,20250108,12.08,12.08,12.065,12.065,1746
ACIU,20250108,2.92,2.92,2.92,2.92,2028
ACIW,20250108,50.51,50.52,50.3,50.3,11796
ACLS,20250108,73.71,73.83,73.1,73.1,12578
ACLX,20250108,76.42,76.42,75.625,75.625,20596
ACMR,20250108,15.86,16.005,15.85,15.85,32654
ACNB,20250107,39.13,39.24,38.0983,38.4,73
ACNT,20250108,11.56,11.56,11.56,11.56,310
ACON,20250108,0.1578,0.1578,0.1527,0.1546,1143619
ACONW,20250107,0.041,0.0498,0.041,0.045,10555
ACRS,20250108,2.46,2.49,2.46,2.48,17651
ACRV,20250108,5.7622,5.7622,5.7622,5.7622,533
ACT,20250107,31.76,31.99,31.69,31.94,167470
ACTG,20250108,4.31,4.31,4.27,4.27,468
ACTU,20250107,8.5,8.5,7.85,8.11,434
ACVA,20250108,21.13,20.21,20.08,20.21,11340
ACWI,20250108,117.94,118,117.77,117.81,70279
ACWX,20250108,52.3,52.3,52.2,52.205,14655
ACXP,20250108,0.83,0.83,0.83,0.8001,27912
ADAG,20250108,1.91,2.06,1.85,2.07,2
ADAP,20250108,0.65,0.65,0.6471,0.6471,10800
ADBE,20250108,417.5,419.416,417.22,418.87,179532
ADD,20250108,2.02,1.9,1.88,1.88,46567
ADEA,20250108,13.69,13.83,13.66,13.83,14623
ADGM,20250107,1.11,1.11,1.11,1.11,150237
ADI,20250108,215.4,215.4,214.6,215.055,22858
ADIL,20250108,1.04,1.07,1.07,1.07,1410
ADMA,20250108,18.28,18.34,18.15,18.15,42708
ADN,20250108,6.31,6.24,6.05,6.05,1682
ADNWW,20250108,0.0155,0.0155,0.0155,0.0155,20754
ADP,20250108,288.51,289.61,288.51,289.48,23973
ADPT,20250108,7,7.075,6.78,6.86,50193
ADSE,20250108,15,15.3,14.735,14.96,77221
ADSEW,20250107,3.735,3.8366,3.8366,3.8366,25593
ADSK,20250108,294.16,295.03,292.75,293.31,57849
ADTN,20250108,9.75,10.17,9.75,10.08,101364
ADTX,20250108,0.1859,0.19,0.185,0.1851,3677591
ADUS,20250108,125.42,125.42,125.42,125.42,1470
ADV,20250108,2.68,2.68,2.64,2.64,6286
ADVM,20250108,4.77,4.83,4.77,4.83,2471
ADVWW,20250107,0.015,0.0145,0.0145,0.0145,16307
ADXN,20250107,8.535,8.2,8.2,8.2,17
AEAE,20250107,11.08,11.08,11.08,11.08,10
AEAEU,20250107,10.77,10.77,10.77,10.72,1
AEAEW,20241230,0.0042,0.0042,0.0042,0.0042,25000
AEHL,20250108,0.2344,0.2344,0.2344,0.2344,385690
AEHR,20250108,17.095,17.1899,16.96,17.1,85935
AEI,20250108,1,1.0265,1,1.01,31029
AEIS,20250108,123.54,123.54,122.98,122.98,2909
AEMD,20250108,0.8,0.815,0.77,0.7991,168854
AENT,20250108,10.89,10,9.58,9.58,5049
AENTW,20250108,0.57,0.57,0.57,0.57,769
AEP,20250108,90.25,90.37,90.25,90.43,30553
AERT,20250108,0.7701,0.7701,0.7701,0.7701,2141
AERTW,20250106,0.06,0.0588,0.0588,0.0588,57144
AEYE,20250108,15.26,15.7,15.21,15.38,7240
AFBI,20250107,17.56,17.52,17.52,17.52,21
AFCG,20250108,8.32,8.32,8.32,8.32,1598
AFJK,20250107,10.63,10.69,10.69,10.69,410
AFJKR,20241129,0,0.18,0.18,0.18,10
AFJKU,20241211,10.95,10.95,10.95,10.95,22
AFMD,20250108,1.3,1.3292,1.3,1.31,14781
AFRI,20250108,9.87,9.87,9.87,9.87,136
AFRIW,20250107,1.23,1.23,1.23,1.23,2069
AFRM,20250108,61,61.6899,60.761,61.47,272329
AFYA,20250108,15.06,15.18,14.88,15,1640
AGAE,20250108,0.94,0.94,0.94,0.94,1629
AGEN,20250108,3.33,3.56,3.4852,3.4852,11794
AGFY,20250108,26.9,26.9,26.9,26.9,1149
AGIO,20250108,35.14,35.3771,34.83,34.98,16322
AGIX,20250108,28.85,28.85,28.85,28.85,22
AGMH,20250108,1.33,1.33,1.33,1.33,1007
AGMI,20250108,25.56,25.56,25.56,25.6,2
AGNC,20250108,9.255,9.2599,9.2,9.21,818406
AGNCL,20250107,25.03,25.08,25.08,25.08,21689
AGNCM,20250107,25.2071,25.18,25.18,25.18,12
AGNCN,20250107,25.8,25.57,25.57,25.57,55
AGNCO,20250107,25.34,25.2,25.2,25.2,15
AGNCP,20250107,24.67,24.62,24.62,24.62,5
AGNG,20250107,30.26,30.135,30.135,30.135,13
AGRI,20250108,2.46,2.65,2.42,2.52,2025
AGYS,20250108,129.76,129.76,128.635,128.635,2412
AGZD,20250108,22.4811,22.49,22.4413,22.5,3090
AHCO,20250108,10.02,10.17,9.97,10.17,16653
AHG,20250108,1.362,1.4217,1.22,1.32,6557
AIA,20250108,69.21,69.29,68.2,67.79,1
AIEV,20250107,0.3595,0.375,0.375,0.375,19129
AIFF,20250108,2.57,2.625,2.57,2.625,2366
AIFU,20250108,1,0.9199,0.8,0.833,93486
AIHS,20250107,0.9663,1.0099,1.0099,1.0099,162
AILE,20241231,0.645,0.42,0.42,0.42,12411575
AILEW,20241231,0.0252,0.02,0.02,0.02,899028
AIMAU,20250106,12.99,12.93,12.93,12.93,229
AIMAW,20250107,0.0234,0.0214,0.0214,0.0214,23868
AIMBU,20250102,12.24,11.77,11.77,11.77,318
AIMD,20250108,0.64,0.6665,0.615,0.621,28170
AIMDW,20250107,0.1351,0.1351,0.1351,0.1351,1100
AIOT,20250108,6.04,6.04,5.82,5.86,207531
AIP,20250108,12.26,11.25,11.14,11.14,10099
AIPI,20250108,50.57,49.6307,49.53,49.6307,10666
AIQ,20250108,38.97,38.99,38.9,38.955,54244
AIRE,20250108,2.24,2.09,1.9301,1.9425,114625
AIRG,20250108,6.62,6.6587,6.2623,6.6587,1769
AIRJ,20250108,8.83,8.83,8.83,8.83,111
AIRJW,20250107,1.18,1.29,1.29,1.29,6578
AIRL,20250107,30.11,30.11,30.11,30.11,215
AIRR,20250108,77.43,77.43,77,77.25,27157
AIRS,20250108,6,6.27,6.01,6.01,3795
AIRT,20250107,20.43,20.35,20.35,20.35,343
AIRTP,20250107,17.25,17.25,17.25,17.25,88
AISP,20250108,5.4,4.68,4.45,4.6689,378871
