<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20250423,0.9213,0.9580,0.8900,0.9200,10 430
AADI,20250423,7 325.00Rp,7 350.00Rp,7 050.00Rp,7 075.00Rp,19 519 200
AADR,20250423,73.80,74.98,73.26,74.98,3 773
AAL,20250423,9.820,10.03,9.310,9.320,102 486 905
AAME,20250423,1.378,1.560,1.378,1.540,5 768
AAOI,20250423,11.96,12.97,11.62,11.66,4 696 278
AAON,20250423,82.89,85.64,81.41,82.06,926 541
AAPL,20250423,206.00,208.00,202.80,204.60,52 929 165
AAXJ,20250423,73.07,73.41,72.53,72.58,528 331
ABAT,20250423,1.120,1.170,1.100,1.110,654 725
ABCL,20250423,2.590,2.680,2.510,2.530,4 427 997
ABCS,20250423,26.75,26.78,26.14,26.18,3 463
ABEO,20250423,5.650,5.680,5.110,5.220,1 611 692
ABL,20250423,8.240,8.390,8.195,8.300,403 107
ABLLL,20250423,25.70,25.88,25.47,25.63,14 492
ABLLW,20250423,1.600,1.690,1.600,1.650,4 001
ABLV,20250423,1.140,1.150,1.060,1.140,9 115
ABLVW,20250423,-,-,-,-,125
ABNB,20250423,119.70,122.32,116.72,118.28,5 183 356
ABOS,20250423,0.9821,1.070,0.9514,1.020,356 455
ABSI,20250423,3.370,3.540,3.190,3.190,2 604 479
ABTS,20250423,2.430,2.840,2.210,2.570,46 543
ABUS,20250423,3.270,3.320,3.220,3.240,544 026
ABVC,20250423,0.8200,0.8760,0.8060,0.8760,124 894
ABVE,20250423,0.5680,0.6000,0.5100,0.5431,250 849
ABVEW,20250423,0.0230,0.0230,0.0206,0.0226,29 225
ABVX,20250423,6.790,7.970,6.750,6.765,230 909
ACAB,20250423,0.2847,0.3270,0.2750,0.3242,267 061
ACABU,20250423,0,0,0,0,0
ACABW,20250423,0,0,0,0,0
ACAD,20250423,79.50kr,81.70kr,79.50kr,80.90kr,103 112
ACB,20250423,4.370,4.546,4.305,4.400,1 018 025
ACCD,20250423,0,0,0,0,0
ACDC,20250423,4.950,5.140,4.520,4.600,668 750
ACET,20250423,0.5880,0.6200,0.5803,0.6014,177 358
ACGL,20250423,93.08,94.28,91.97,92.51,1 108 292
ACGLN,20250423,17.20,17.33,17.08,17.12,22 352
ACGLO,20250423,20.62,20.69,20.43,20.65,14 533
ACHC,20250423,21.11,22.07,21.07,21.20,4 209 325
ACHL,20250423,0,0,0,0,0
ACHV,20250423,2.540,2.630,2.410,2.430,338 626
ACIC,20250423,11.19,11.33,10.95,11.16,234 308
ACIU,20250423,1.560,1.600,1.480,1.580,204 040
ACIW,20250423,52.20,53.31,51.51,51.65,607 654
ACLS,20250423,47.43,48.69,45.71,45.94,523 369
ACLX,20250423,65.94,66.90,63.56,63.63,313 629
ACMR,20250423,19.92,22.19,19.70,19.73,2 101 037
ACNB,20250423,41.63,42.25,41.22,41.66,32 425
ACNT,20250423,12.80,13.07,12.75,12.85,73 184
ACON,20250423,8.225,8.300,7.370,7.700,40 529
ACONW,20250423,0.0450,0.0451,0.0400,0.0400,6 820
ACRS,20250423,1.170,1.200,1.120,1.190,1 192 966
ACRV,20250423,2.090,2.120,1.965,2.000,227 591
ACT,20250423,35.88,35.96,35.09,35.23,476 328
ACTG,20250423,2.980,3.040,2.970,2.980,157 647
ACTU,20250423,8.520,9.400,8.210,9.000,96 486
ACVA,20250423,14.62,15.25,14.37,14.44,1 246 208
ACWI,20250423,114.46,115.18,113.17,113.44,2 144 650
ACWX,20250423,56.11,56.33,55.63,55.74,636 029
ACXP,20250423,0.3750,0.3969,0.3750,0.3870,82 055
ADAG,20250423,1.410,1.535,1.410,1.480,1 259
ADAP,20250423,0.2850,0.2977,0.2597,0.2602,694 690
ADBE,20250423,358.12,363.00,349.80,351.96,3 167 958
ADD,20250423,0.6901,0.7548,0.6800,0.7250,1 367 489
ADEA,20250423,12.12,12.28,11.91,11.97,482 350
ADGM,20250423,1.020,1.198,1.019,1.110,1 153 732
ADI,20250423,185.99,187.84,182.48,183.11,4 323 335
ADIL,20250423,0.6900,0.7399,0.6638,0.7001,36 607
ADMA,20250423,22.54,22.73,21.54,21.73,3 108 703
ADN,20250423,2.300,2.500,2.095,2.120,42 738
ADNWW,20250423,0.003300,0.009000,0.003300,0.007000,222 513
ADP,20250423,294.35,297.60,291.73,293.54,1 636 120
ADPT,20250423,7.420,7.860,7.330,7.380,1 886 370
ADSE,20250423,13.00,13.04,12.16,12.77,65 162
ADSEW,20250423,2.080,2.100,2.080,2.080,6 680
ADSK,20250423,265.49,270.80,263.58,264.44,1 021 885
ADTN,20250423,7.800,7.980,7.462,7.510,783 481
ADTX,20250423,2.345,2.390,2.240,2.310,111 567
ADUS,20250423,98.88,101.25,98.56,98.86,148 214
ADV,20250423,19.24kr,20.40kr,19.00kr,20.05kr,88 313
ADVM,20250423,3.040,3.040,2.821,2.850,352 365
ADVWW,20250423,0,0,0,0,0
ADXN,20250423,7.600,7.600,7.600,7.600,826
AEAE,20250423,11.70,11.72,11.70,11.72,518
AEAEU,20250423,0,0,0,0,0
AEAEW,20250423,0,0,0,0,0
AEHL,20250423,2.930,3.160,2.788,2.930,603 045
AEHR,20250423,8.530,8.870,8.100,8.120,790 182
AEI,20250423,0.9500,0.9999,0.9000,0.9200,10 117
AEIS,20250423,92.78,96.71,91.39,91.49,275 509
AEMD,20250423,0.3580,0.3800,0.3580,0.3800,50 044
AENT,20250423,3.060,3.150,2.978,3.090,15 168
AENTW,20250423,0.2098,0.2300,0.1852,0.2300,9 800
AEP,20250423,107.58,108.12,105.56,107.02,3 202 133
AERT,20250423,0.7100,0.7849,0.7100,0.7400,43 180
AERTW,20250423,-,-,-,-,100
AEYE,20250423,0.7038,0.7300,0.6690,0.6900,255 002
AFBI,20250423,18.47,18.68,18.21,18.61,9 278
AFCG,20250423,5.400,5.445,5.180,5.210,118 618
AFJK,20250423,0,0,0,0,0
AFJKR,20250423,0.2500,0.2500,0.2500,0.2500,50 400
AFJKU,20250423,0,0,0,0,0
AFMD,20250423,0.7300,0.7900,0.7228,0.7703,92 865
AFRI,20250423,8.420,8.500,8.370,8.450,30 113
AFRIW,20250423,0,0,0,0,0
AFRM,20250423,46.66,48.91,46.47,46.84,7 622 029
AFYA,20250423,18.56,18.71,18.12,18.40,135 619
AGAE,20250423,1.010,1.010,0.9800,0.9801,2 905
AGBA,20250423,1.420,1.650,1.315,1.430,1 686 488
AGBAW,20250423,0,0,0,0,0
AGEN,20250423,3.000,3.400,2.840,2.850,1 573 744
AGFY,20250423,17.25,17.25,15.89,15.89,10 958
AGIO,20250423,28.82,29.22,28.32,28.37,405 019
AGIX,20250423,24.26,24.45,23.96,24.10,6 013
AGMH,20250423,0.0667,0.0774,0.0526,0.0580,733 870 317
AGMI,20250423,30.90,31.12,30.90,30.98,1 262
AGNC,20250423,8.730,8.760,8.540,8.610,33 817 149
AGNCL,20250423,24.40,24.50,24.29,24.35,9 619
AGNCM,20250423,24.15,24.30,24.15,24.19,7 572
AGNCN,20250423,25.26,25.38,25.20,25.20,10 065
AGNCO,20250423,24.75,24.86,24.70,24.75,23 706
AGNCP,20250423,24.32,24.40,24.22,24.35,22 757
AGNG,20250423,30.02,30.21,30.02,30.20,3 616
AGRI,20250423,2.010,2.400,1.780,2.150,51 296 326
AGYS,20250423,72.02,74.23,69.79,70.36,439 832
AGZD,20250423,22.14,22.23,22.09,22.20,27 509
AHCO,20250423,7.610,7.930,7.580,7.730,1 324 245
AHG,20250423,1.390,1.490,1.290,1.320,30 246
AIA,20250423,69.26,69.68,68.71,68.92,18 361
AIEV,20250423,0.0119,0.0250,0.0116,0.0190,1 366 767
AIFF,20250423,3.200,3.270,3.060,3.100,327 808
AIFU,20250423,0.1400,0.1400,0.1227,0.1281,836 444
AIHS,20250423,0.8463,0.9090,0.8463,0.9090,720
AILE,20250423,0,0,0,0,0
AILEW,20250423,0,0,0,0,0
AIMAU,20250423,16.90,16.90,16.90,16.90,200
AIMAW,20250423,0.0500,0.0617,0.0499,0.0617,27 317
AIMBU,20250423,17.21,18.50,14.50,17.00,4 938
AIMD,20250423,0.5410,0.5630,0.5400,0.5500,35 441
AIMDW,20250423,0.0940,0.1090,0.0680,0.1089,7 368
AIOT,20250423,4.890,5.035,4.720,4.750,1 784 309
AIP,20250423,6.025,6.410,6.025,6.190,215 409
AIPI,20250423,38.30,38.75,37.98,38.02,113 097
AIQ,20250423,35.31,35.78,34.92,35.09,439 867
AIRE,20250423,0.6400,0.6578,0.6200,0.6460,95 113
AIRG,20250423,3.970,4.237,3.840,3.890,10 804
AIRJ,20250423,5.260,5.350,4.890,4.980,84 024
AIRJW,20250423,0.6678,0.7390,0.5500,0.6342,20 784
AIRL,20250423,27.20,27.20,26.70,26.70,120
AIRR,20250423,68.80,70.35,67.69,68.01,400 343
AIRS,20250423,1.770,1.840,1.700,1.730,105 120
AIRT,20250423,16.60,17.00,16.60,16.94,3 587
AIRTP,20250423,17.04,17.14,17.00,17.13,2 668
AISP,20250423,3.750,3.879,3.750,3.780,549 971
AISPW,20250423,0.9589,1.000,0.9000,0.9500,9 278
AITR,20250423,0,0,0,0,0
AITRR,20250423,0,0,0,0,0
AIXI,20250423,3.470,3.600,3.100,3.400,200 377
AKAM,20250423,75.89,77.00,75.02,75.87,2 080 043
AKAN,20250423,1.170,1.170,1.075,1.120,26 373
AKBA,20250423,2.180,2.270,2.150,2.160,2 745 758
AKRO,20250423,39.66,40.59,38.86,39.61,1 232 805
AKTS,20250423,5.000€,5.000€,5.000€,5.000€,2
AKTX,20250423,1.242,1.453,1.240,1.453,31 106
AKYA,20250423,1.200,1.320,1.200,1.270,126 492
ALAB,20250423,60.74,62.98,59.32,60.15,4 450 343
ALAR,20250423,7.500,7.700,7.110,7.300,125 784
ALBT,20250423,3.350,3.490,3.225,3.310,27 085
ALCE,20250423,0,0,0,0,0
ALCO,20250423,29.87,29.87,28.89,29.05,19 321
ALCY,20250423,11.37,11.51,11.36,11.40,2 807
ALCYU,20250423,0,0,0,0,0
ALCYW,20250423,0,0,0,0,0
ALDFU,20250423,10.24,10.24,10.24,10.24,180
ALDX,20250423,2.390,2.530,2.360,2.420,1 060 276
ALEC,20250423,1.160,1.240,1.120,1.160,1 703 718
ALF,20250423,10.32,10.32,10.32,10.32,2 605
ALFUU,20250423,10.34,10.34,10.33,10.33,300
ALFUW,20250423,0.1600,0.1600,0.1600,0.1600,35 000
ALGM,20250423,17.66,18.20,17.41,17.52,3 974 642
ALGN,20250423,180.36,186.28,176.68,177.23,1 035 348
ALGS,20250423,5.570,5.940,5.210,5.360,155 787
ALGT,20250423,44.82,48.54,44.62,45.61,774 611
ALHC,20250423,18.30,18.46,18.16,18.30,1 825 484
ALKS,20250423,27.69,27.88,26.86,27.15,1 790 760
ALKT,20250423,25.96,26.64,25.88,26.22,1 101 322
ALLK,20250423,0.3250,0.3275,0.3250,0.3257,136 173
ALLO,20250423,1.645,1.750,1.600,1.610,2 181 349
ALLR,20250423,0.9758,1.100,0.9530,1.010,1 570 739
ALLT,20250423,5.900,6.140,5.880,6.050,320 481
ALMS,20250423,5.100,5.478,4.700,4.710,287 204
ALNT,20250423,21.51,21.70,20.97,21.10,70 908
ALNY,20250423,243.92,248.59,240.01,241.97,752 903
ALOT,20250423,7.830,8.053,7.820,7.930,5 182
ALPP,20250423,0.000400,0.000400,0.000400,0.000400,31 228
ALRM,20250423,51.51,52.20,51.18,51.77,360 046
ALRS,20250423,17.80,17.93,17.53,17.67,63 794
ALT,20250423,5.000,5.225,4.950,4.970,1 723 683
ALTI,20250423,3.400,3.500,3.260,3.320,66 383
ALTO,20250423,0.8100,0.8372,0.8000,0.8356,248 059
ALTR,20250423,0,0,0,0,0
ALTS,20250423,5.690,5.820,5.130,5.510,117 808
ALTY,20250423,11.38,11.41,11.29,11.31,29 582
ALVO,20250423,8.500,8.750,8.340,8.360,97 504
ALVOW,20250423,1.400,1.430,1.380,1.400,2 794
ALVR,20250423,6.560,7.160,6.560,7.010,16 927
ALXO,20250423,0.6150,0.6600,0.5745,0.5800,477 815
ALZN,20250423,0.7010,0.7100,0.6712,0.6851,95 079
AMAL,20250423,28.25,29.58,27.91,28.11,208 971
AMAT,20250423,144.84,147.83,142.74,143.58,7 994 300
AMBA,20250423,43.90,45.32,42.97,43.02,906 244
AMCX,20250423,6.420,6.505,6.150,6.240,329 880
AMD,20250423,91.88,93.74,90.12,90.39,41 102 589
AMDL,20250423,3.750,3.890,3.624,3.630,20 174 742
AMDS,20250423,18.41,18.82,18.04,18.79,39 458
AMED,20250423,92.52,95.40,92.44,93.63,1 057 060
AMGN,20250423,279.91,283.60,276.42,277.90,2 679 621
AMID,20250423,31.62,31.89,31.13,31.16,10 133
AMIX,20250423,1.980,2.060,1.940,2.030,34 855
AMKR,20250423,16.92,17.18,16.25,16.40,2 524 451
AMLI,20250423,0.2137,0.2462,0.2137,0.2406,162 073
AMLX,20250423,5.070,5.235,4.900,5.060,1 083 152
AMPG,20250423,1.780,1.840,1.700,1.740,125 936
AMPGW,20250423,0.4300,0.4300,0.3151,0.3900,6 609
AMPH,20250423,24.40,24.68,23.46,23.56,317 446
AMPL,20250423,8.360,8.810,8.290,8.360,1 140 015
AMRK,20250423,24.97,25.44,24.65,24.81,203 469
AMRN,20250423,10.91,10.93,9.950,10.36,86 486
AMRX,20250423,7.420,7.440,7.160,7.300,1 265 345
AMSC,20250423,19.88,20.10,18.54,18.57,566 874
AMSF,20250423,49.83,49.83,48.84,49.25,105 272
AMST,20250423,2.090,2.162,2.050,2.050,4 162
AMTX,20250423,1.410,1.410,1.290,1.380,979 818
AMWD,20250423,56.75,57.82,55.91,56.10,136 417
AMZN,20250423,183.45,187.38,180.19,180.60,63 470 149
AMZZ,20250423,22.28,23.14,21.51,21.60,490 849
ANAB,20250423,21.92,22.29,20.40,20.42,641 173
