<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20250410,0.8788,0.9100,0.8700,0.9100,5 404
AADI,20250410,6 075.00Rp,6 150.00Rp,5 950.00Rp,6 000.00Rp,12 703 800
AAL,20250410,10.53,10.66,9.440,9.510,84 127 702
AAME,20250410,1.365,1.390,1.310,1.350,9 675
AAOI,20250410,13.13,13.45,11.54,11.72,4 232 624
AAON,20250410,79.76,81.41,76.43,80.42,953 761
AAPL,20250410,189.06,194.78,183.00,190.42,121 879 981
ABAT,20250410,0.9814,0.9959,0.9508,0.9674,447 281
ABCL,20250410,2.100,2.120,1.970,2.070,4 878 630
ABEO,20250410,4.320,4.337,3.970,4.180,674 089
ABL,20250410,7.030,7.215,6.860,7.130,358 622
ABLLL,20250410,25.22,25.26,24.93,25.02,91 553
ABLLW,20250410,1.470,1.500,1.300,1.500,77 676
ABLV,20250410,0.9300,1.000,0.9010,0.9200,30 669
ABLVW,20250410,0.0120,0.0121,0.0120,0.0120,6 305
ABNB,20250410,117.61,118.50,110.06,113.91,6 929 590
ABOS,20250410,1.000,1.030,0.9603,1.020,171 848
ABSI,20250410,2.480,2.590,2.310,2.455,3 189 639
ABTS,20250410,1.780,2.000,1.680,1.780,14 311
ABUS,20250410,3.090,3.135,3.000,3.120,1 482 693
ABVC,20250410,0.9900,1.088,0.9869,1.050,467 199
ABVE,20250410,0.5100,0.5100,0.4201,0.4570,165 452
ABVEW,20250410,-,-,-,-,101
ABVX,20250410,5.640,5.710,5.200,5.590,122 499
ACAB,20250410,0.2700,0.2800,0.2568,0.2618,127 106
ACABU,20250410,0,0,0,0,0
ACABW,20250410,0,0,0,0,0
ACAD,20250410,78.40kr,78.40kr,75.60kr,75.80kr,239 181
ACB,20250410,4.150,4.210,4.005,4.110,678 365
ACCD,20250410,0,0,0,0,0
ACDC,20250410,5.050,5.170,4.460,4.610,1 237 005
ACET,20250410,0.5563,0.5699,0.4471,0.4471,1 619 087
ACGL,20250410,91.19,92.28,88.71,90.58,2 269 481
ACGLN,20250410,16.89,17.19,16.80,16.87,49 018
ACGLO,20250410,20.84,20.90,20.38,20.40,33 898
ACHC,20250410,28.93,28.93,26.40,27.08,3 211 859
ACHL,20250410,0,0,0,0,0
ACHV,20250410,2.110,2.160,2.010,2.090,141 048
ACIC,20250410,10.65,11.47,10.33,10.79,359 549
