<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20250421,0.9400,0.9460,0.8832,0.9399,8 503
AADI,20250421,6 900.00Rp,6 925.00Rp,6 700.00Rp,6 750.00Rp,6 480 800
AADR,20250421,71.38,71.38,69.37,70.19,16 655
AAL,20250421,9.300,9.320,8.960,9.070,60 044 762
AAME,20250421,1.430,1.430,1.330,1.330,1 756
AAOI,20250421,10.35,10.36,9.711,10.05,2 346 410
AAON,20250421,81.73,81.73,77.13,77.92,565 106
AAPL,20250421,193.26,193.80,189.81,193.16,46 742 537
AAXJ,20250421,71.03,71.14,70.11,70.57,363 094
ABAT,20250421,1.190,1.200,1.060,1.130,992 518
ABCL,20250421,2.310,2.490,2.310,2.450,4 389 314
ABCS,20250421,25.44,25.44,25.01,25.15,4 875
ABEO,20250421,4.810,4.990,4.660,4.920,1 207 650
ABL,20250421,8.190,8.250,8.030,8.060,347 940
ABLLL,20250421,25.53,25.61,25.16,25.29,6 148
ABLLW,20250421,1.576,1.620,1.576,1.610,17 852
ABLV,20250421,1.070,1.070,0.9201,0.9201,18 660
ABLVW,20250421,0,0,0,0,0
ABNB,20250421,111.32,113.40,109.79,111.61,5 695 003
ABOS,20250421,0.8700,1.070,0.8551,1.060,387 885
ABSI,20250421,3.010,3.260,3.010,3.070,2 717 381
ABTS,20250421,1.850,2.140,1.850,1.931,10 458
ABUS,20250421,3.100,3.320,3.085,3.210,1 014 526
ABVC,20250421,0.8550,0.8962,0.8200,0.8729,177 614
ABVE,20250421,0.5573,0.5573,0.4629,0.5044,155 997
ABVEW,20250421,0.0287,0.0287,0.0246,0.0248,1 233
ABVX,20250421,6.570,6.750,6.165,6.230,15 695
ACAB,20250421,0.2600,0.2700,0.2310,0.2310,234 976
ACABU,20250421,0,0,0,0,0
ACABW,20250421,0,0,0,0,0
ACAD,20250421,0,0,0,0,0
ACB,20250421,4.390,4.430,4.140,4.200,671 988
ACCD,20250421,0,0,0,0,0
ACDC,20250421,4.820,4.850,4.430,4.650,697 874
ACET,20250421,0.5570,0.5684,0.5114,0.5684,294 112
ACGL,20250421,92.29,92.32,88.95,89.79,1 448 385
ACGLN,20250421,16.75,16.89,16.58,16.82,108 805
ACGLO,20250421,20.12,20.30,19.99,20.19,41 921
ACHC,20250421,23.75,23.95,20.36,21.49,4 700 237
ACHL,20250421,0,0,0,0,0
ACHV,20250421,1.980,2.270,1.960,2.250,318 234
ACIC,20250421,11.05,11.23,10.76,10.89,123 845
ACIU,20250421,1.460,1.540,1.450,1.480,138 621
ACIW,20250421,50.35,50.56,49.03,49.73,434 556
ACLS,20250421,43.00,45.40,43.00,45.23,547 618
ACLX,20250421,61.53,64.65,60.80,60.93,257 923
ACMR,20250421,18.86,19.08,18.05,18.40,1 043 220
ACNB,20250421,40.27,40.97,39.75,40.20,44 518
ACNT,20250421,12.80,12.85,12.66,12.75,65 458
ACON,20250421,8.740,9.000,7.850,7.930,61 288
ACONW,20250421,0.0452,0.0494,0.0452,0.0494,2 083
ACRS,20250421,1.130,1.170,1.100,1.130,449 786
ACRV,20250421,1.830,2.070,1.761,1.910,314 582
ACT,20250421,35.10,35.18,34.20,34.55,637 164
ACTG,20250421,2.880,2.930,2.800,2.915,267 732
ACTU,20250421,8.000,8.400,7.590,8.370,79 487
ACVA,20250421,14.08,14.16,13.63,13.91,2 824 026
ACWI,20250421,110.76,110.99,108.55,109.60,6 984 780
ACWX,20250421,54.76,54.95,54.02,54.42,1 849 629
ACXP,20250421,0.3750,0.3810,0.3609,0.3690,122 727
ADAG,20250421,1.540,1.600,1.530,1.550,2 462
ADAP,20250421,0.2483,0.2499,0.2394,0.2422,488 809
ADBE,20250421,344.56,346.68,338.64,343.22,3 691 241
ADD,20250421,0.9100,1.010,0.7021,0.7838,20 721 631
ADEA,20250421,11.75,11.84,11.52,11.66,541 817
ADGM,20250421,1.310,1.490,1.170,1.200,2 198 281
ADI,20250421,172.65,175.47,171.00,174.99,3 650 119
ADIL,20250421,0.7350,0.7350,0.6500,0.6500,45 366
ADMA,20250421,21.15,21.59,18.80,19.64,5 786 050
ADN,20250421,2.600,2.840,2.596,2.655,11 991
ADNWW,20250421,0.007700,0.009300,0.007700,0.009300,17 450
ADP,20250421,290.77,293.24,280.34,284.85,2 315 588
ADPT,20250421,7.170,7.390,6.775,6.830,2 309 545
ADSE,20250421,12.70,13.18,11.87,12.50,80 447
ADSEW,20250421,2.230,2.230,2.230,2.230,403
ADSK,20250421,255.92,256.52,250.46,254.27,1 277 332
ADTN,20250421,7.290,7.350,7.063,7.180,604 791
ADTX,20250421,2.450,2.450,2.190,2.230,316 416
ADUS,20250421,101.17,101.22,97.15,97.28,193 197
ADV,20250421,0,0,0,0,0
ADVM,20250421,2.920,3.035,2.715,2.730,324 159
ADVWW,20250421,0,0,0,0,0
ADXN,20250421,7.300,7.500,6.750,6.750,3 968
AEAE,20250421,0,0,0,0,0
AEAEU,20250421,0,0,0,0,0
AEAEW,20250421,0.0440,0.0440,0.0440,0.0440,13 000
AEHL,20250421,2.700,2.720,2.400,2.580,145 294
AEHR,20250421,8.000,8.049,7.710,7.960,300 002
AEI,20250421,0.8900,0.9868,0.8200,0.8880,74 915
AEIS,20250421,84.52,86.27,84.20,86.04,234 585
AEMD,20250421,0.3544,0.3579,0.3254,0.3288,31 744
AENT,20250421,2.790,3.100,2.660,2.950,57 980
AENTW,20250421,0.1561,0.2100,0.1560,0.1668,3 099
AEP,20250421,107.77,107.77,104.72,105.53,3 608 944
AERT,20250421,0.7090,0.7200,0.6995,0.7090,3 008
AERTW,20250421,-,-,-,-,100
AEYE,20250421,0.6500,0.6500,0.6098,0.6441,71 549
AFBI,20250421,18.42,18.42,18.03,18.03,4 622
AFCG,20250421,5.060,5.130,4.870,5.000,106 605
AFJK,20250421,0,0,0,0,0
AFJKR,20250421,0.2400,0.2500,0.2350,0.2500,168 441
AFJKU,20250421,0,0,0,0,0
AFMD,20250421,0.7200,0.7399,0.7006,0.7038,36 509
AFRI,20250421,8.510,8.590,8.500,8.510,5 104
AFRIW,20250421,0.5000,0.5500,0.5000,0.5000,2 603
AFRM,20250421,41.30,41.81,39.42,40.65,5 179 480
AFYA,20250421,18.07,18.44,17.84,17.99,183 462
AGAE,20250421,0.9329,0.9699,0.9229,0.9699,9 879
AGBA,20250421,1.260,1.260,1.020,1.030,713 876
AGBAW,20250421,0,0,0,0,0
AGEN,20250421,2.020,2.529,1.960,2.310,1 193 585
AGFY,20250421,17.69,17.78,15.71,17.00,9 386
AGIO,20250421,27.38,28.02,26.92,27.34,680 865
AGIX,20250421,23.17,23.17,22.35,22.62,11 171
AGMH,20250421,0.0296,0.0309,0.0253,0.0278,5 222 631
AGMI,20250421,32.02,32.08,31.30,31.39,2 809
AGNC,20250421,8.300,8.310,8.070,8.160,32 975 579
AGNCL,20250421,24.21,24.32,23.96,24.25,14 887
AGNCM,20250421,24.29,24.29,23.91,23.92,18 856
AGNCN,20250421,25.20,25.20,24.93,25.00,33 316
AGNCO,20250421,24.74,24.74,24.34,24.40,43 423
AGNCP,20250421,24.17,24.20,23.96,24.05,41 943
AGNG,20250421,29.78,29.78,29.20,29.41,10 657
AGRI,20250421,1.320,1.344,1.240,1.260,9 984
AGYS,20250421,68.86,68.86,66.78,67.77,240 224
AGZD,20250421,22.09,22.24,22.09,22.17,45 865
AHCO,20250421,7.690,7.833,7.105,7.330,1 635 960
AHG,20250421,1.160,1.230,1.050,1.070,13 463
AIA,20250421,66.36,66.62,65.50,65.89,11 235
AIEV,20250421,0.0810,0.0810,0.0450,0.0475,6 254 403
AIFF,20250421,3.080,3.089,2.930,2.960,93 392
AIFU,20250421,0.1300,0.1366,0.1200,0.1282,692 268
AIHS,20250421,0.8675,0.8675,0.8300,0.8300,4 061
AILE,20250421,0,0,0,0,0
AILEW,20250421,0,0,0,0,0
AIMAU,20250421,0,0,0,0,0
AIMAW,20250421,0.0452,0.0504,0.0450,0.0451,80 428
AIMBU,20250421,15.34,15.34,15.32,15.32,388
AIMD,20250421,0.5600,0.5690,0.5208,0.5390,143 927
AIMDW,20250421,0.0726,0.0878,0.0726,0.0878,2 600
AIOT,20250421,4.650,4.665,4.420,4.500,1 013 340
AIP,20250421,5.640,5.900,5.640,5.840,143 102
AIPI,20250421,37.78,37.92,36.75,37.23,135 886
AIQ,20250421,33.60,33.75,32.85,33.23,515 157
AIRE,20250421,0.6381,0.6381,0.6011,0.6163,34 433
AIRG,20250421,3.580,3.750,3.510,3.590,15 691
AIRJ,20250421,4.930,5.050,4.820,4.920,27 030
AIRJW,20250421,-,-,-,-,15 594
AIRL,20250421,25.58,25.76,25.53,25.76,521
AIRR,20250421,66.70,66.72,64.50,65.17,541 585
AIRS,20250421,1.650,1.720,1.530,1.700,130 903
AIRT,20250421,16.00,16.37,15.84,15.94,6 479
AIRTP,20250421,16.57,16.57,16.30,16.36,1 902
AISP,20250421,3.640,3.650,3.345,3.490,273 919
AISPW,20250421,0.8945,1.070,0.8100,0.9699,35 781
AITR,20250421,0,0,0,0,0
AITRR,20250421,0,0,0,0,0
AIXI,20250421,2.970,2.970,2.790,2.880,42 391
AKAM,20250421,72.77,73.00,71.28,71.92,1 067 923
AKAN,20250421,1.110,1.180,1.100,1.170,34 553
AKBA,20250421,2.020,2.160,2.010,2.070,2 669 501
AKRO,20250421,37.28,39.59,37.28,37.67,884 046
AKTS,20250421,0,0,0,0,0
AKTX,20250421,1.290,1.290,1.030,1.280,91 273
AKYA,20250421,1.050,1.129,1.020,1.100,174 185
ALAB,20250421,56.90,57.69,52.56,54.42,3 176 045
ALAR,20250421,7.710,7.791,7.012,7.270,122 311
ALBT,20250421,3.500,3.520,3.150,3.230,33 465
ALCE,20250421,0,0,0,0,0
ALCO,20250421,29.36,29.36,28.63,28.83,21 613
ALCY,20250421,0,0,0,0,0
ALCYU,20250421,0,0,0,0,0
ALCYW,20250421,-,-,-,-,46 800
ALDFU,20250421,10.22,10.23,10.22,10.23,210
ALDX,20250421,2.160,2.355,2.130,2.240,1 116 476
ALEC,20250421,0.9201,0.9900,0.9040,0.9734,673 509
ALF,20250421,0,0,0,0,0
ALFUU,20250421,0,0,0,0,0
ALFUW,20250421,0.1525,0.1525,0.1525,0.1525,369
ALGM,20250421,17.40,17.47,16.38,16.53,6 547 889
ALGN,20250421,168.96,172.24,167.43,172.22,1 609 419
ALGS,20250421,4.540,4.830,4.430,4.620,111 358
ALGT,20250421,43.23,43.39,40.50,40.90,561 941
ALHC,20250421,18.22,18.26,17.34,17.50,2 570 829
ALKS,20250421,26.99,27.80,26.70,27.00,1 864 754
ALKT,20250421,24.48,24.55,23.72,24.00,841 595
ALLK,20250421,0.3211,0.3250,0.3211,0.3250,582 122
ALLO,20250421,1.410,1.490,1.390,1.420,2 180 886
ALLR,20250421,0.9350,1.060,0.9010,1.030,1 736 474
ALLT,20250421,5.620,5.620,5.230,5.380,222 309
ALMS,20250421,4.900,5.031,4.645,4.700,212 286
ALNT,20250421,20.71,20.87,20.10,20.32,69 911
ALNY,20250421,230.36,237.77,228.28,232.75,796 450
ALOT,20250421,8.120,8.120,7.857,7.920,6 761
ALPP,20250421,0.000100,0.000400,0.000100,0.000400,4 360
ALRM,20250421,50.05,50.05,49.00,49.34,291 380
ALRS,20250421,16.84,17.10,16.61,16.74,55 474
ALT,20250421,4.430,4.888,4.370,4.790,2 221 181
ALTI,20250421,3.230,3.350,3.155,3.280,66 621
ALTO,20250421,0.8000,0.8100,0.7758,0.7811,223 770
ALTR,20250421,0,0,0,0,0
ALTS,20250421,5.090,5.835,5.090,5.560,248 886
ALTY,20250421,11.23,11.23,11.05,11.11,20 568
ALVO,20250421,8.290,8.509,8.040,8.330,60 311
ALVOW,20250421,-,-,-,-,100
ALVR,20250421,6.700,7.350,6.490,6.610,16 717
ALXO,20250421,0.5478,0.5736,0.5310,0.5662,251 931
ALZN,20250421,0.6900,0.7034,0.6701,0.6794,84 288
AMAL,20250421,26.60,27.97,26.07,26.32,203 145
AMAT,20250421,135.13,136.02,132.80,135.56,8 395 304
AMBA,20250421,42.22,42.38,41.01,41.46,1 109 849
AMCX,20250421,6.020,6.080,5.930,6.015,339 723
AMD,20250421,86.02,86.14,83.75,85.56,33 855 392
AMDL,20250421,3.300,3.320,3.130,3.280,13 167 157
AMDS,20250421,19.83,20.29,19.83,19.89,28 749
AMED,20250421,91.83,92.14,91.54,91.83,152 425
AMGN,20250421,277.29,278.25,270.36,273.68,1 803 577
AMID,20250421,30.24,30.24,29.75,29.93,8 786
AMIX,20250421,1.850,1.850,1.770,1.780,8 327
AMKR,20250421,15.24,15.92,15.24,15.89,2 671 398
AMLI,20250421,0.2329,0.2870,0.2259,0.2463,66 573
AMLX,20250421,3.970,4.315,3.940,4.230,895 462
AMPG,20250421,1.560,1.560,1.420,1.470,130 564
AMPGW,20250421,-,-,-,-,302
AMPH,20250421,23.21,23.59,22.84,23.50,486 542
AMPL,20250421,8.010,8.060,7.550,7.710,1 246 316
AMRK,20250421,23.52,24.26,23.52,24.09,366 325
AMRN,20250421,9.010,9.706,8.938,9.550,81 855
AMRX,20250421,7.280,7.290,7.021,7.130,1 072 922
AMSC,20250421,18.00,18.09,17.14,17.52,466 944
AMSF,20250421,49.35,49.41,48.39,48.85,120 056
AMST,20250421,2.080,2.080,2.020,2.040,9 198
AMTX,20250421,1.450,1.490,1.280,1.315,1 181 446
AMWD,20250421,55.30,55.90,53.24,54.03,136 133
AMZN,20250421,169.60,169.60,165.28,167.32,48 126 111
AMZZ,20250421,19.14,19.14,18.16,18.60,137 527
ANAB,20250421,20.55,21.08,19.70,20.62,569 944
ANDE,20250421,37.93,38.04,37.20,37.28,178 673
ANEB,20250421,1.047,1.047,0.9500,0.9500,4 002
ANGH,20250421,0.5823,0.5879,0.5500,0.5500,6 433
ANGHW,20250421,-,-,-,-,4
ANGI,20250421,11.62,12.22,11.48,12.00,1 621 546
ANGO,20250421,9.440,9.440,9.090,9.250,268 267
ANIK,20250421,13.88,14.50,13.60,14.03,40 911
ANIP,20250421,69.16,69.30,67.60,68.00,191 457
ANIX,20250421,2.710,2.860,2.600,2.690,23 504
ANL,20250421,0,0,0,0,0
ANNX,20250421,1.420,1.770,1.400,1.680,3 604 870
ANSC,20250421,10.67,10.67,10.67,10.67,1 060
ANSCU,20250421,0,0,0,0,0
ANSCW,20250421,0.1901,0.1901,0.1700,0.1795,41 586
ANSS,20250421,300.88,300.88,293.46,297.94,453 388
ANTE,20250421,0.7055,0.8642,0.6900,0.8480,242 053
ANTX,20250421,1.270,1.300,1.240,1.250,17 262
ANY,20250421,0.4500,0.4622,0.4311,0.4456,184 666
AOSL,20250421,16.98,17.33,15.90,16.25,1 217 766
AOTG,20250421,36.56,36.56,36.29,36.45,2 620
AOUT,20250421,10.29,10.87,10.13,10.82,120 133
APA,20250421,15.63,15.68,15.15,15.50,7 766 838
APCX,20250421,0.3335,0.3900,0.3335,0.3715,184 167
APCXW,20250421,0.1500,0.1850,0.1500,0.1850,1 196
APDN,20250421,0.8088,0.8380,0.7230,0.8100,798 080
APEI,20250421,24.00,24.22,22.02,22.35,101 262
APGE,20250421,32.82,35.17,32.36,32.85,503 404
API,20250421,2.580,2.690,2.535,2.620,716 317
APLD,20250421,3.885,4.255,3.810,3.950,38 714 052
APLM,20250421,6.190,6.190,5.682,5.910,1 433
APLMW,20250421,0.009500,0.009500,0.009500,0.009500,3 000
APLS,20250421,18.00,18.72,17.68,18.03,1 791 414
APLT,20250421,0.3450,0.3484,0.3051,0.3326,1 872 304
APM,20250421,0.8159,0.8990,0.7979,0.8602,31 577
APOG,20250421,45.09,45.26,44.11,44.49,130 745
APP,20250421,233.53,238.50,222.02,228.13,5 778 158
APPF,20250421,217.77,217.77,207.29,209.90,203 593
APPN,20250421,26.04,26.23,25.34,25.83,479 649
APPS,20250421,3.000,3.055,2.780,2.920,2 292 320
APRE,20250421,1.500,1.500,1.412,1.470,14 758
APTO,20250421,0.8159,0.8990,0.7979,0.8602,31 577
APVO,20250421,0,0,0,0,0
APWC,20250421,1.630,1.630,1.560,1.560,3 693
APXI,20250421,0,0,0,0,0
APXIW,20250421,0,0,0,0,0
APYX,20250421,0.9400,1.010,0.9116,0.9800,43 607
AQB,20250421,0.6410,0.6500,0.6200,0.6365,14 813
AQMS,20250421,1.580,1.612,1.435,1.490,151 831
AQST,20250421,2.470,2.665,2.465,2.580,1 148 546
AQU,20250421,0,0,0,0,0
AQUNU,20250421,0,0,0,0,0
AQWA,20250421,17.16,17.16,16.75,16.92,3 913
ARAY,20250421,1.450,1.480,1.430,1.450,400 137
ARBB,20250421,0.6992,0.7698,0.6530,0.7326,599 742
ARBE,20250421,1.080,1.080,1.010,1.020,1 010 547
ARBEW,20250421,0.2400,0.2400,0.1800,0.1800,9 485
ARBK,20250421,0.3350,0.3557,0.3300,0.3303,199 196
ARBKL,20250421,6.651,6.651,6.600,6.600,1 558
ARCB,20250421,60.43,60.43,57.38,59.36,226 466
ARCC,20250421,20.30,20.35,19.65,19.90,5 138 416
ARCT,20250421,10.35,11.77,10.21,11.00,330 371
ARDX,20250421,4.750,4.810,4.540,4.560,4 425 169
AREB,20250421,2.090,2.980,1.800,2.390,11 987 336
AREBW,20250421,0.0260,0.0359,0.0163,0.0182,88 231
AREC,20250421,1.380,1.420,1.080,1.230,15 467 048
ARGX,20250421,596.01,604.77,592.96,595.70,258 466
ARHS,20250421,7.740,7.740,7.435,7.530,1 158 674
ARKO,20250421,4.030,4.230,4.000,4.220,348 808
ARKOW,20250421,0.0130,0.0142,0.005200,0.0100,324 380
