<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20241108,1.01,1.06,0.9506,1.04,94800
AADI,20241108,2.13,2.175,2.0807,2.125,124000
AADR,20241108,65.68,65.95,65.68,65.95,100
AAL,20241108,13.69,14.03,13.67,13.81,20259200
AAME,20241108,1.81,1.81,1.66,1.6924,5300
AAOI,20241108,19.5,27.805,18.63,27.76,19430400
AAON,20241108,124.97,139.63,123,138.24,700600
AAPB,20241108,28.24,28.51,28.0599,28.21,47300
AAPD,20241108,16.89,16.95,16.8,16.9,123500
AAPL,20241108,227.17,228.66,226.405,226.96,38328800
AAPU,20241108,35.75,36.16,35.4531,35.71,385100
AAXJ,20241108,77.24,77.31,76.2,76.52,598000
ABAT,20241108,1,1,0.98,0.9935,310600
ABCL,20241108,2.71,2.745,2.62,2.7,2167400
ABCS,20241108,29.7847,29.84,29.7413,29.7413,1100
ABEO,20241108,6.43,6.45,6.25,6.4,195000
ABL,20241108,8.8,9.25,8.68,9.02,41100
ABLLL,20241108,26.94,26.95,26.94,26.95,1000
ABLLW,20241108,1.4,1.5,1.3208,1.38,28100
ABLV,20241108,0.87,0.94,0.8338,0.905,27300
ABNB,20241108,134.67,137.71,132.76,134.61,19189000
ABOS,20241108,3.19,3.29,3.15,3.27,160300
ABSI,20241108,4.02,4.095,3.92,4.07,837500
ABTS,20241108,0.5602,0.6,0.56,0.59,19900
ABUS,20241108,3.75,3.79,3.695,3.75,915500
ABVC,20241108,0.54,0.58,0.52,0.5265,69000
ABVE,20241108,0.44,0.4872,0.43,0.45,34000
ABVEW,20241108,0.0249,0.0249,0.015,0.0171,10800
ABVX,20241108,10.31,10.55,10.27,10.47,14400
ACAB,20241108,10.74,12.38,10,10.7,20600
ACAD,20241108,17.1,17.9658,17.1,17.66,1533600
ACB,20241108,5.08,5.08,4.71,4.82,1896800
ACCD,20241108,3.51,3.59,3.475,3.56,1129100
ACDC,20241108,7.06,7.13,6.84,6.97,406600
ACET,20241108,1.33,1.4,1.28,1.31,550700
ACGL,20241108,102.45,103.17,101,101.85,1887100
ACGLN,20241108,20.79,20.99,20.7788,20.99,21900
ACGLO,20241108,23.44,23.69,23.3664,23.69,19700
ACHC,20241108,42.15,42.46,40.79,40.82,982900
ACHL,20241108,1.03,1.05,1.03,1.05,34900
ACHV,20241108,4.73,4.8,4.32,4.63,295700
ACIC,20241108,12.81,13.15,12.36,13.14,176100
ACIU,20241108,3.23,3.23,3.12,3.2,74200
ACIW,20241108,58.84,59,57.72,58.01,1332100
ACLS,20241108,85.21,86.84,83.08,85.08,935600
ACLX,20241108,99.94,106.24,96.94,103.06,846000
ACMR,20241108,20,20.3727,18.85,19.22,1786100
ACNB,20241108,46.51,47.57,46.1,47.55,28800
ACNT,20241108,9.37,9.828,9.1807,9.62,49700
ACON,20241108,0.1907,0.1934,0.1775,0.189,182900
ACONW,20241108,0.0269,0.0269,0.0269,0.0269,100
ACRS,20241108,2.48,2.67,2.48,2.64,1002600
ACRV,20241108,8.56,8.61,8.375,8.57,33600
ACT,20241108,33.63,33.9428,33.3601,33.76,390500
ACTG,20241108,4.68,4.695,4.635,4.69,145400
ACTU,20241108,8.92,9.135,8.14,8.76,56700
ACVA,20241108,20.45,21.22,19.31,20.13,3406300
ACWI,20241108,121.28,121.49,121.005,121.3,1200400
ACWX,20241108,54.97,54.9801,54.5201,54.78,459400
ACXP,20241108,1.85,1.9,1.82,1.86,32700
ADAG,20241108,3.09,3.1345,2.61,2.64,161700
ADAP,20241108,0.777,0.7998,0.7501,0.7969,687500
ADBE,20241108,503.83,505,493.69,494.68,2856800
ADD,20241108,0.1615,0.1633,0.153,0.1583,1695700
ADEA,20241108,12.66,12.87,11.31,11.52,1125800
ADGM,20241108,2.7,2.7101,2.51,2.51,6900
ADI,20241108,226.56,228.12,224.76,225.8,3426900
ADIL,20241108,1.06,1.07,1,1.04,146300
ADMA,20241108,20.76,23.52,20,22.62,9717400
ADN,20241108,3.69,3.8998,3.5,3.57,162500
ADNWW,20241108,0.0105,0.0105,0.0083,0.0104,24500
ADP,20241108,305.66,306.92,304.125,304.73,1552600
ADPT,20241108,6,6.33,5.6,5.82,1382900
ADSE,20241108,13.66,14,12.99,13.71,69500
ADSEW,20241108,2.9954,3.45,2.9954,3.43,5800
ADSK,20241108,306.26,307.1729,305.02,305.56,968600
ADTN,20241108,7.8,8.16,7.73,8.08,1833900
ADTX,20241108,0.38,0.38,0.35,0.3572,2269100
ADUR,20241108,4.25,4.5748,4.2486,4.279,177900
ADUS,20241108,128.97,129.81,127.46,127.58,140500
ADV,20241108,3.63,4.04,3.56,3.69,1297800
ADVM,20241108,7.91,8.06,7.83,8,126200
ADVWW,20241108,0.025,0.0391,0.015,0.0295,79800
ADXN,20241108,10.91,11.4,10.54,10.55,17800
AEHL,20241108,0.299,0.3001,0.276,0.2819,748200
AEHR,20241108,11.98,12.05,11.54,12,1151500
AEI,20241108,1.41,1.4898,1.39,1.43,18600
AEIS,20241108,117.1,118.12,116.41,117.36,214400
AEMD,20241108,0.4,0.41,0.385,0.403,83200
AENT,20241108,4.73,4.95,4.69,4.95,69700
AENTW,20241108,0.1784,0.2,0.161,0.163,20800
AEP,20241108,95.87,97.15,95.59,96.4,2581000
AERT,20241108,1.58,1.58,1.125,1.27,66200
AEYE,20241108,27.19,32.6199,23.99,31.74,570500
AFBI,20241108,21.45,21.5479,21.34,21.34,9000
AFCG,20241108,9.79,9.83,9.64,9.68,89000
AFJK,20241108,10.58,10.58,10.58,10.58,100000
AFMD,20241108,3.9,3.9399,3.7152,3.85,113900
AFRI,20241108,10.55,10.6,10.2901,10.6,2800
AFRIW,20241108,1.18,1.4,1.17,1.17,6400
AFRM,20241108,48.1,48.1,42.68,46.48,26571700
AFYA,20241108,17.74,17.9,17.51,17.77,105800
AGAE,20241108,1.16,1.25,1.16,1.2,55600
AGEN,20241108,3.95,4,3.75,3.905,672300
AGFY,20241108,4.94,5.84,4.6981,5.64,265300
AGIO,20241108,54.37,60.2109,54.18,59.06,1692300
AGIX,20241108,27.87,27.9,27.73,27.9,6100
AGMH,20241108,1.83,1.88,1.72,1.77,25700
AGMI,20241108,29.29,29.5253,29.29,29.5253,100
AGNC,20241108,9.53,9.73,9.53,9.66,20584100
AGNCL,20241108,25.38,25.54,25.3,25.3,4600
AGNCM,20241108,25.05,25.17,25.05,25.17,14200
AGNCN,20241108,25.83,25.88,25.79,25.79,14000
AGNCO,20241108,25.41,25.47,25.41,25.46,41400
AGNCP,20241108,24.6639,24.99,24.6639,24.99,52600
AGNG,20241108,32.16,32.37,32.16,32.19,2600
AGRI,20241108,0.048,0.0496,0.0455,0.0471,24986500
AGYS,20241108,116.84,119.14,115.415,118.81,193900
AGZD,20241108,22.49,22.5,22.43,22.5,67500
AHCO,20241108,9.85,10.225,9.73,10.09,1136600
AHG,20241108,0.945,0.9525,0.8613,0.8614,7000
AIA,20241108,73.66,73.75,72.36,72.75,325000
AIEV,20241108,0.34,0.39,0.34,0.3651,27400
AIFF,20241108,3.35,3.47,3.1109,3.25,89200
AIFU,20241108,1.295,1.295,1.205,1.24,128300
AIHS,20241108,0.95,0.95,0.93,0.93,700
AILE,20241108,1.46,1.53,1.37,1.52,537500
AILEW,20241108,0.2,0.235,0.12,0.19,92000
AIMAU,20241108,11.6,11.6,11.6,11.6,100
AIMD,20241108,0.4781,0.4988,0.435,0.4798,1213300
AIOT,20241108,5.37,5.585,5.2876,5.4,754100
AIP,20241108,8.4,8.52,8.03,8.31,216600
AIPI,20241108,51.76,51.8222,51.5,51.74,72900
AIQ,20241108,38.79,38.83,38.65,38.77,386700
AIRE,20241108,1.07,1.0995,1.03,1.05,42000
AIRG,20241108,9.38,9.72,9.25,9.59,23200
AIRJ,20241108,5.81,6.4,5.735,6.12,19900
AIRL,20241108,29,29.0428,28.91,29.0428,500
AIRR,20241108,83.61,84.6093,83.3,84.47,834000
AIRS,20241108,7.79,8.88,7.73,8.68,590400
AIRT,20241108,15.4,15.7,15.01,15.16,20300
AIRTP,20241108,18.0934,18.0934,17.95,17.95,2500
AISP,20241108,2.34,2.76,2.22,2.75,1288200
AISPW,20241108,0.2374,0.2699,0.2275,0.24,111500
AITRR,20241108,0.1011,0.1162,0.101,0.1111,2600
AIXI,20241108,6.5,6.5,5.88,6,92500
AKAM,20241108,97.91,98.3,89.27,89.37,9015200
AKAN,20241108,0.833,0.833,0.7882,0.81,118200
AKBA,20241108,1.84,1.95,1.785,1.94,2774500
AKRO,20241108,34.73,34.73,33.35,34.45,811400
AKTS,20241108,0.0534,0.0534,0.0474,0.0485,10923700
AKTX,20241108,2.52,2.5628,2.28,2.45,20600
AKYA,20241108,3.2,3.239,3.1017,3.17,59000
ALAB,20241108,96.22,99.36,93.3,99.3,5016900
ALAR,20241108,15.01,15.01,13.87,14.29,182400
ALBT,20241108,3.44,3.56,3.13,3.27,69300
ALCE,20241108,2.14,2.2399,1.9,2.02,545400
ALCO,20241108,26.49,26.61,26.315,26.34,15300
ALDX,20241108,5.37,5.575,5.25,5.52,337700
ALEC,20241108,5.71,5.99,5.52,5.75,634500
