<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20250408,0.9400,0.9799,0.9200,0.9300,6 493
AADI,20250408,5 850.00Rp,5 950.00Rp,5 575.00Rp,5 750.00Rp,18 804 600
AAL,20250408,10.05,10.07,8.920,9.070,81 034 660
AAME,20250408,1.500,1.560,1.310,1.310,11 521
AAOI,20250408,12.06,13.07,10.40,10.70,6 351 976
AAON,20250408,77.97,79.49,72.17,73.00,962 923
AAPL,20250408,186.70,190.34,169.21,172.42,120 859 491
ABAT,20250408,1.000,1.030,0.9100,0.9238,629 832
ABCL,20250408,2.130,2.140,1.900,1.930,4 052 612
ABEO,20250408,4.760,4.840,4.255,4.320,984 522
ABL,20250408,7.300,7.600,6.620,6.640,494 700
ABLLL,20250408,25.20,25.25,25.00,25.10,11 290
ABLLW,20250408,1.470,1.500,1.210,1.370,14 168
ABLV,20250408,0.8990,0.9350,0.8990,0.9100,2 679
ABLVW,20250408,-,-,-,-,8 805
ABNB,20250408,110.74,112.97,104.15,105.69,7 661 500
ABOS,20250408,1.110,1.110,0.9600,0.9742,195 044
ABSI,20250408,2.440,2.490,2.232,2.270,2 810 699
ABTS,20250408,1.500,1.900,1.400,1.610,36 200
ABUS,20250408,3.050,3.190,2.840,2.880,1 215 739
ABVC,20250408,0.8000,1.010,0.7950,0.8948,574 298
ABVE,20250408,0.5000,0.6600,0.4200,0.4789,145 358
ABVEW,20250408,0.0220,0.0233,0.0201,0.0232,7 523
ABVX,20250408,5.500,5.720,5.110,5.170,407 844
ACAB,20250408,0.2960,0.3343,0.2300,0.2744,972 948
ACABU,20250408,0,0,0,0,0
ACABW,20250408,0,0,0,0,0
ACAD,20250408,73.10kr,74.00kr,71.40kr,73.20kr,567 764
ACB,20250408,4.240,4.250,3.790,3.880,1 202 397
ACCD,20250408,0,0,0,0,0
ACDC,20250408,4.780,4.870,4.000,4.310,1 890 001
ACET,20250408,0.6590,0.6656,0.6000,0.6000,158 874
ACGL,20250408,85.73,89.39,85.45,86.42,2 751 881
ACGLN,20250408,17.11,17.24,16.90,16.94,56 254
ACGLO,20250408,20.67,20.75,20.42,20.57,48 112
ACHC,20250408,27.16,28.05,26.78,27.12,2 800 177
