<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20250106,0.9,0.94,0.9,0.9399,19887
AADI,20250106,3.27,3.46,3.22,3.41,297087
AADR,20250106,71.89,71.9,71.1719,71.28,4721
AAL,20250106,17.64,17.94,17.38,17.52,31546291
AAME,20250106,1.48,1.55,1.46,1.46,12323
AAOI,20250106,39.59,39.85,33.53,33.93,4699186
AAON,20250106,121,122.45,119.25,122.32,675040
AAPB,20250106,32.04,32.8,32.04,32.29,76221
AAPD,20250106,15.67,15.6704,15.4694,15.61,550521
AAPL,20250106,244.33,247.33,243.84,245,41695027
AAPU,20250106,35.75,36.68,35.7044,35.97,730673
AAXJ,20250106,73.57,73.64,72.785,72.83,335866
ABAT,20250106,2.36,3.15,2.3519,2.64,12587419
ABCL,20250106,3.2,3.43,3.15,3.31,4580841
ABCS,20250107,28.779,29.0824,28.78,0,2002
ABEO,20250106,6.05,6.0567,5.91,6,308705
ABL,20250106,7.887,7.95,7.7,7.72,186177
ABLLL,20250106,29.96,30.84,28.8,29.25,33935
ABLLW,20250106,1.09,1.1,1.05,1.07,43520
ABLV,20250106,0.81,0.9878,0.7827,0.9401,15994
ABLVW,20250106,0.0189,0.02,0.0198,0.02,3536
ABNB,20250106,137,138.1,134.6,135.2,3979467
ABOS,20250106,1.9374,1.95,1.8406,1.85,204662
ABSI,20250106,3.3,3.64,3.24,3.37,2980920
ABTS,20250106,0.725,0.725,0.56,0.56,178292
ABUS,20250106,3.42,3.42,3.27,3.27,613442
ABVC,20250106,0.65,0.69,0.65,0.6812,69442
ABVE,20250106,0.535,0.64,0.535,0.5461,206194
ABVEW,20250106,0.0324,0.0399,0.025,0.0317,76197
ABVX,20250106,7.415,7.46,7.23,7.27,138975
ACAB,20241112,11.1146,11.1146,5.75,5.77,156199
ACABU,20241112,8.05,8.05,8.05,8.05,1117
ACABW,20241112,0.0441,0.065,0.0441,0.06,199339
ACAD,20250106,18.41,18.66,17.435,17.46,3039742
ACB,20250106,4.7233,4.8483,4.63,4.66,1034145
ACCD,20250106,3.51,3.665,3.48,3.5,919037
ACDC,20250106,8.23,8.26,7.63,7.67,454163
ACET,20250106,1,1.09,0.961,1.09,1009943
ACGL,20250106,91.29,92.0099,90.52,90.74,1737838
ACGLN,20250106,18.63,18.67,18.4,18.4,38240
ACGLO,20250106,21.87,22.02,21.8287,21.9356,15834
ACHC,20250106,44.78,45.26,44.25,44.85,3242252
ACHL,20250106,1.16,1.17,1.15,1.16,124325
ACHV,20250106,3.8316,3.8316,3.5,3.55,1264908
ACIC,20250106,12.38,12.45,12.04,12.06,279171
ACIU,20250106,3.0795,3.094,2.9599,2.98,124541
ACIW,20250106,53.26,53.5041,52.67,52.73,609952
ACLS,20250106,74.25,76.88,74.19,74.45,550127
