Au;29/01/24;131,75;132,90;131,28;132,83;1407250
AALu;29/01/24;15,37;15,39;14,86;14,94;36835260
AAPLu;29/01/24;192,01;192,20;189,58;191,73;47145624
ABBVu;29/01/24;165,85;166,76;163,68;163,91;4704269
ABNBu;29/01/24;150,00;153,38;148,54;152,70;5315477
ABTu;29/01/24;112,15;113,47;112,03;113,45;6480613
ACNu;29/01/24;370,52;375,425;370,08;373,35;1683157
ADBEu;29/01/24;615,71;636,25;615,71;630,23;3212187
ADIu;29/01/24;193,94;197,32;192,915;197,20;2766529
ADMu;29/01/24;53,91;55,15;53,07;54,94;11737431
ADPu;29/01/24;234,44;237,71;234,38;237,71;2165144
ADSKu;29/01/24;253,05;257,63;252,68;257,23;930170
AEEu;29/01/24;69,62;70,12;69,13;69,79;1500231
AEPu;29/01/24;77,845;78,60;77,16;78,38;2307194
AESu;29/01/24;17,15;17,36;16,83;17,28;4540000
AFLu;29/01/24;84,93;85,30;84,07;84,59;1737617
AIGu;29/01/24;69,41;69,69;69,035;69,37;3167156
AIZu;29/01/24;170,00;170,3306;168,51;169,33;445228
AJGu;29/01/24;232,17;233,47;228,63;228,78;1440041
AKAMu;29/01/24;122,66;124,58;121,83;124,53;1393094
ALBu;29/01/24;118,65;123,28;117,38;123,20;1996433
ALGNu;29/01/24;263,14;274,80;263,14;270,39;1160000
ALLu;29/01/24;157,28;158,12;155,73;156,06;1277049
ALLEu;29/01/24;124,66;126,89;124,10;126,86;638219
AMATu;29/01/24;166,31;168,51;166,08;168,48;5370663
AMCRu;29/01/24;9,53;9,60;9,475;9,58;6695970
AMDu;29/01/24;178,77;178,885;174,40;177,83;89384448
AMEu;29/01/24;162,77;165,37;162,71;165,33;982169
AMGNu;29/01/24;311,44;313,62;309,8901;313,45;2447605
AMPu;29/01/24;390,13;393,31;388,505;393,11;591562
AMTu;29/01/24;197,08;199,30;195,76;199,11;2466044
AMZNu;29/01/24;159,34;161,29;158,90;161,26;45270384
ANETu;29/01/24;265,11;269,78;265,11;269,58;1920061
ANSSu;29/01/24;332,93;334,44;330,29;333,19;1170000
AONu;29/01/24;301,56;302,35;297,00;298,39;953552
AOSu;29/01/24;80,95;81,80;80,6054;81,65;962730
APAu;29/01/24;32,05;32,12;31,39;31,87;4862325
APDu;29/01/24;261,90;262,23;259,755;261,13;1192369
APHu;29/01/24;50,075;50,725;49,975;50,725;4624484
APTVu;29/01/24;85,26;87,47;84,99;87,44;2581697
AREu;29/01/24;124,70;126,805;123,99;126,44;1646813
ATOu;29/01/24;113,76;114,50;113,30;114,26;572886
AVBu;29/01/24;177,59;179,08;176,72;178,28;667435
AVGOu;29/01/24;1214,91;1223,67;1204,995;1217,77;2152647
AVYu;29/01/24;200,52;201,00;197,88;199,91;601414
AWKu;29/01/24;124,47;126,35;122,39;125,75;1252053
AXPu;29/01/24;201,91;202,90;199,07;200,86;4935511
AZOu;29/01/24;2783,80;2806,705;2776,90;2794,44;148185
BAu;29/01/24;206,06;207,04;203,85;205,19;7535398
BACu;29/01/24;33,40;33,65;33,235;33,61;30269262
BAXu;29/01/24;38,61;39,37;38,48;39,08;3052820
BBWIu;29/01/24;42,38;43,55;42,38;43,32;2473080
BBYu;29/01/24;74,74;74,86;72,535;73,34;3007842
BDXu;29/01/24;236,32;237,98;235,81;237,85;1084042
BENu;29/01/24;28,12;28,13;26,795;27,51;9094355
BF.Bu;29/01/24;56,00;56,69;54,91;56,48;1467500
BIIBu;29/01/24;243,41;248,34;242,42;247,52;681609
BIOu;29/01/24;327,69;331,94;326,335;330,04;230817
BKu;29/01/24;55,16;55,935;55,14;55,90;5418945
BKNGu;29/01/24;3522,50;3564,14;3496,78;3553,88;219530
BKRu;29/01/24;30,22;30,315;29,825;30,00;11490277
BLKu;29/01/24;787,31;792,4827;781,14;788,70;622286
BMYu;29/01/24;49,62;49,88;49,45;49,87;11745335
BRu;29/01/24;207,25;208,52;206,8548;208,16;1036232
BRK.Bu;29/01/24;385,49;385,70;379,17;383,18;3797400
BROu;29/01/24;76,94;77,21;76,165;77,08;1613972
BSXu;29/01/24;60,91;61,34;60,78;61,31;5560158
BWAu;29/01/24;33,87;34,39;33,62;34,27;1960000
BXu;29/01/24;124,77;127,89;124,57;127,83;4298874
BXPu;29/01/24;71,43;72,59;70,77;72,21;1701304
Cu;29/01/24;53,47;54,23;53,44;54,11;12158309
CAGu;29/01/24;29,35;29,37;29,16;29,20;4427410
CAHu;29/01/24;105,72;106,73;105,41;106,28;2082263
CARRu;29/01/24;55,59;56,32;55,20;56,31;3455342
CATu;29/01/24;299,02;303,70;297,45;303,25;2101353
CBu;29/01/24;240,75;242,92;240,205;242,77;1738156
CBOEu;29/01/24;185,51;186,2328;182,57;183,50;953743
CBREu;29/01/24;86,10;87,91;85,615;87,87;1478369
CCIu;29/01/24;108,46;109,07;106,90;108,95;2416543
CCLu;29/01/24;15,70;16,55;15,69;16,55;37138348
CDNSu;29/01/24;291,00;294,82;291,00;294,37;953010
CDWu;29/01/24;229,07;229,37;226,6209;229,11;532856
CEu;29/01/24;145,79;147,68;144,16;147,53;509991
CFu;29/01/24;77,26;77,75;76,69;77,49;1627350
CFGu;29/01/24;33,60;34,285;33,553;34,26;6261677
CHDu;29/01/24;99,36;99,835;99,11;99,60;1814275
CHRWu;29/01/24;87,23;87,50;85,71;85,84;1553280
CHTRu;29/01/24;374,97;381,20;370,77;380,83;1140000
CIu;29/01/24;297,00;298,98;295,60;298,88;1219236
CINFu;29/01/24;110,45;112,03;110,01;111,93;704953
CLu;29/01/24;83,30;84,00;83,10;83,96;6425954
CLXu;29/01/24;144,64;145,08;143,56;144,71;1245425
CMAu;29/01/24;54,69;55,94;54,355;55,85;1708672
CMCSAu;29/01/24;46,08;46,51;45,81;46,11;19263568
