Au;30/10/23;102,71;102,78;96,80;101,17;3684900
AALu;30/10/23;11,01;11,24;11,00;11,18;38171900
AAPLu;30/10/23;169,02;171,17;168,87;170,29;51082900
ABBVu;30/10/23;140,67;145,71;140,67;141,89;9222740
ABNBu;30/10/23;117,15;118,535;115,38;116,95;5058050
ABTu;30/10/23;93,53;93,85;91,64;93,00;7168900
ACNu;30/10/23;291,74;293,82;289,66;292,70;1843483
ADBEu;30/10/23;516,11;530,75;512,24;526,94;2806500
ADIu;30/10/23;157,615;158,02;154,99;155,88;4242023
ADMu;30/10/23;70,40;71,75;70,35;71,42;2333300
ADPu;30/10/23;215,68;217,10;213,26;216,08;1598529
ADSKu;30/10/23;196,08;198,67;194,62;197,79;1080000
AEEu;30/10/23;75,63;76,26;74,35;75,04;1793100
AEPu;30/10/23;75,13;75,97;74,37;75,41;3668400
AESu;30/10/23;14,90;15,08;14,72;14,95;9187600
AFLu;30/10/23;77,00;77,71;76,89;77,40;1629976
AIGu;30/10/23;60,00;61,11;59,89;61,00;2908324
AIZu;30/10/23;146,54;147,96;146,30;146,43;458664
AJGu;30/10/23;229,44;234,73;228,81;233,73;767000
AKAMu;30/10/23;102,83;103,34;101,70;102,57;1077500
ALBu;30/10/23;136,00;137,48;126,77;127,41;3852700
ALGNu;30/10/23;192,66;194,12;176,34;186,74;2890000
ALLu;30/10/23;124,05;125,57;123,42;125,47;1767700
ALLEu;30/10/23;98,23;98,76;96,47;97,71;1120879
AMATu;30/10/23;131,96;132,96;129,82;131,03;4604623
AMCRu;30/10/23;8,76;8,91;8,70;8,86;12015000
AMDu;30/10/23;96,14;97,04;94,70;96,18;43716640
AMEu;30/10/23;140,25;140,63;138,60;140,12;1335400
AMGNu;30/10/23;265,00;266,345;262,50;263,19;2813905
AMPu;30/10/23;313,32;317,96;311,39;315,84;413800
AMTu;30/10/23;171,92;173,97;169,70;172,64;2568600
AMZNu;30/10/23;129,72;133,00;128,56;132,71;72416600
ANETu;30/10/23;176,45;178,70;174,59;175,72;3413045
ANSSu;30/10/23;273,75;277,54;271,45;275,14;683630
AONu;30/10/23;307,21;309,63;302,31;308,79;1159600
AOSu;30/10/23;68,71;70,01;67,965;69,49;1683273
APAu;30/10/23;40,09;40,61;39,28;39,68;3322300
APDu;30/10/23;278,00;280,95;277,02;280,70;668000
APHu;30/10/23;39,995;40,215;39,5465;39,99;4918174
APTVu;30/10/23;87,19;87,22;85,24;86,39;2989000
AREu;30/10/23;92,95;94,50;91,70;93,03;1668400
ATOu;30/10/23;106,57;107,24;105,52;106,44;712500
AVBu;30/10/23;164,32;165,24;160,45;162,65;767900
AVGOu;30/10/23;841,10;849,43;827,15;841,25;2087900
AVYu;30/10/23;172,04;173,49;170,42;172,63;431100
AWKu;30/10/23;116,68;117,62;115,52;116,71;1178900
AXPu;30/10/23;142,72;143,86;141,73;143,27;3302400
AZOu;30/10/23;2455,43;2482,09;2448,80;2469,70;115000
BAu;30/10/23;179,42;184,16;179,42;182,35;5503500
BACu;30/10/23;25,32;25,78;25,28;25,69;41863400
BAXu;30/10/23;32,45;32,56;31,75;32,04;4728405
BBWIu;30/10/23;28,38;29,375;28,30;29,18;2699328
BBYu;30/10/23;64,54;65,04;64,07;64,49;1891200
BDXu;30/10/23;253,00;253,00;248,57;251,09;1070800
BENu;30/10/23;22,68;22,78;22,31;22,51;3607200
BF.Bu;30/10/23;55,61;55,90;54,93;55,23;1216300
BIIBu;30/10/23;235,32;237,87;234,39;237,21;857160
BIOu;30/10/23;275,08;275,08;261,59;269,37;449700
BKu;30/10/23;42,10;42,55;41,80;42,34;3817800
BKNGu;30/10/23;2768,22;2812,91;2766,65;2788,25;209900
BKRu;30/10/23;35,05;35,47;34,70;34,96;8112900
BLKu;30/10/23;602,84;610,6943;600,34;607,12;442478
BMYu;30/10/23;51,73;51,895;50,26;51,25;29561896
BRu;30/10/23;168,14;170,36;167,84;169,47;423900
BRK.Bu;30/10/23;332,96;338,36;332,18;337,41;2634700
BROu;30/10/23;68,09;69,12;67,65;68,87;1197703
BSXu;30/10/23;49,82;50,36;49,56;50,05;8448100
BWAu;30/10/23;37,37;37,57;36,39;36,71;3010000
BXu;30/10/23;90,62;92,94;90,44;92,38;4067900
BXPu;30/10/23;53,35;54,52;52,38;53,31;1480600
Cu;30/10/23;38,55;38,97;38,41;38,93;21775000
CAGu;30/10/23;27,28;27,45;27,11;27,23;3753700
CAHu;30/10/23;91,73;92,06;90,59;91,04;1636000
CARRu;30/10/23;46,96;47,71;46,77;47,37;5355800
CATu;30/10/23;240,94;243,60;239,18;242,16;4469300
CBu;30/10/23;210,25;214,37;210,25;213,70;2457674
CBOEu;30/10/23;162,06;163,76;162,015;163,50;713977
CBREu;30/10/23;66,61;68,14;66,12;67,50;2468700
CCIu;30/10/23;90,16;91,00;88,61;90,18;3595500
CCLu;30/10/23;11,36;11,50;11,19;11,40;28222200
CDNSu;30/10/23;232,99;235,45;230,65;233,72;1090000
CDWu;30/10/23;199,59;200,09;194,84;197,05;1088731
CEu;30/10/23;114,19;116,33;112,15;114,28;953700
CFu;30/10/23;80,50;82,64;80,50;81,23;1798100
CFGu;30/10/23;23,13;23,435;22,85;23,39;6634200
CHDu;30/10/23;90,73;91,11;89,73;90,76;1215015
CHRWu;30/10/23;81,81;82,30;80,17;80,62;1499000
CHTRu;30/10/23;370,36;394,60;370,36;389,80;2160000
CIu;30/10/23;303,97;306,46;301,78;305,22;1725200
CINFu;30/10/23;98,50;100,87;97,72;100,30;1153700
CLu;30/10/23;72,77;74,20;72,36;73,88;6534000
CLXu;30/10/23;118,64;118,98;114,91;116,55;2632500
CMAu;30/10/23;38,66;39,05;37,92;38,70;1432500
CMCSAu;30/10/23;39,96;40,62;39,94;40,45;18202000
CMEu;30/10/23;210,25;212,58;210,00;211,33;1454600
CMGu;30/10/23;1890,00;1920,38;1874,32;1909,30;308600
CMIu;30/10/23;217,04;218,05;214,94;217,66;643900
CMSu;30/10/23;54,28;54,85;53,53;54,09;2833700
CNCu;30/10/23;67,61;68,21;67,05;67,96;2674500
CNPu;30/10/23;26,80;27,10;26,70;26,89;4116300
COFu;30/10/23;98,62;101,26;98,42;100,54;3908450
COOu;30/10/23;310,40;310,63;303,74;309,54;285000
COPu;30/10/23;117,78;118,50;116,51;118,14;5830500
COSTu;30/10/23;545,74;556,36;543,64;554,88;1695700
CPBu;30/10/23;40,44;40,82;40,24;40,40;1874700
CPRTu;30/10/23;43,12;43,22;42,41;43,12;4350000
CRLu;30/10/23;174,77;175,07;164,42;164,52;1217400
CRMu;30/10/23;199,00;200,58;197,08;199,27;3438300
CSCOu;30/10/23;51,35;51,64;51,09;51,57;13322100
CSXu;30/10/23;29,39;29,56;29,265;29,40;10346632
CTASu;30/10/23;125,00;126,2575;124,0725;125,7025;1210800
CTLTu;30/10/23;39,89;40,28;39,0675;39,92;2456115
CTRAu;30/10/23;27,56;27,76;27,05;27,33;7162200
CTSHu;30/10/23;63,67;63,92;63,20;63,75;2514300
CTVAu;30/10/23;48,17;48,35;47,525;48,22;3637200
CVSu;30/10/23;66,58;68,17;66,54;68,01;7905100
CVXu;30/10/23;145,66;146,44;144,32;146,09;13843400
CZRu;30/10/23;39,99;40,41;38,85;40,09;4144873
Du;30/10/23;40,23;40,67;39,70;40,00;5347000
DALu;30/10/23;30,85;31,40;30,85;31,23;10779040
DDu;30/10/23;72,22;73,12;72,13;72,89;2222200
DEu;30/10/23;365,23;369,34;361,67;367,80;1277500
DFSu;30/10/23;80,96;81,46;80,38;81,14;1069500
DGu;30/10/23;119,15;120,21;117,90;119,93;2547000
DGXu;30/10/23;127,95;131,06;127,11;129,41;1313300
DHIu;30/10/23;102,46;103,25;100,94;102,13;1438578
DHRu;30/10/23;188,85;189,28;182,09;185,10;5493600
DISu;30/10/23;79,72;80,93;79,53;80,68;10291181
DLRu;30/10/23;123,72;125,29;121,38;122,08;1876400
DLTRu;30/10/23;108,38;110,44;107,96;109,85;1860000
DOVu;30/10/23;129,16;129,92;127,50;128,42;834000
DOWu;30/10/23;48,66;49,05;47,995;48,34;3692964
DPZu;30/10/23;342,80;343,37;334,28;338,71;666400
DRIu;30/10/23;143,51;144,77;142,66;143,35;1142100
DTEu;30/10/23;96,98;98,08;95,48;96,31;1305000
DUKu;30/10/23;87,84;88,67;87,06;87,90;2426900
DVAu;30/10/23;77,45;78,16;75,47;76,64;1051400
DVNu;30/10/23;46,69;47,20;45,67;46,17;6793250
DXCMu;30/10/23;90,16;90,59;84,71;84,91;7037300
EAu;30/10/23;123,42;123,42;119,92;121,31;2340000
EBAYu;30/10/23;38,40;38,76;38,005;38,64;4715625
ECLu;30/10/23;158,73;159,63;157,59;159,15;1480800
EDu;30/10/23;87,77;88,41;86,79;87,48;1370400
EFXu;30/10/23;163,61;164,76;159,95;164,02;844900
EIXu;30/10/23;62,50;63,01;62,09;62,70;1394833
ELu;30/10/23;124,64;128,75;124,64;127,97;3791700
EMNu;30/10/23;73,60;75,59;73,18;75,19;1514991
EMRu;30/10/23;88,45;88,60;87,26;88,45;2772900
ENPHu;30/10/23;82,10;84,56;76,06;78,66;10770000
EOGu;30/10/23;126,34;127,09;123,96;125,45;2614646
EQIXu;30/10/23;716,99;725,45;707,86;715,33;608100
EQRu;30/10/23;54,73;55,04;53,67;54,46;2710300
EQTu;30/10/23;41,48;42,25;40,39;41,18;8406700
ESu;30/10/23;53,44;53,97;52,45;53,39;2651700
ESSu;30/10/23;208,78;210,96;205,48;210,04;603600
ETNu;30/10/23;197,65;199,10;196,12;197,78;2518100
ETRu;30/10/23;92,31;95,15;92,31;94,77;2576458
ETSYu;30/10/23;63,07;63,19;59,79;61,31;4458000
EVRGu;30/10/23;48,39;49,035;48,15;48,48;2361296
EWu;30/10/23;62,06;62,47;60,57;62,36;4865500
EXCu;30/10/23;38,55;38,93;38,22;38,45;5177900
EXPDu;30/10/23;108,55;109,42;107,73;108,98;941800
EXPEu;30/10/23;94,86;96,09;94,28;94,95;1922200
EXRu;30/10/23;103,65;104,53;101,83;103,93;1439100
Fu;30/10/23;10,08;10,14;9,68;9,77;105811952
FANGu;30/10/23;160,26;161,26;157,05;158,43;1470000
FASTu;30/10/23;57,93;58,50;57,56;58,23;3524253
FCXu;30/10/23;34,08;34,41;33,79;34,04;11163100
FDXu;30/10/23;229,53;237,63;229,07;236,82;2081300
FEu;30/10/23;35,33;35,62;35,03;35,40;2774600
FFIVu;30/10/23;150,54;151,24;148,10;149,22;581000
FISu;30/10/23;47,63;48,5127;47,31;48,41;7713672
FITBu;30/10/23;23,15;23,44;22,93;23,38;3575100
FOXu;30/10/23;27,39;27,41;27,045;27,22;835506
FOXAu;30/10/23;29,59;29,755;29,37;29,59;3635300
FRTu;30/10/23;87,49;88,31;86,77;87,74;468886
FSLRu;30/10/23;143,93;144,22;132,19;136,32;5293100
FTNTu;30/10/23;56,51;56,82;55,94;56,32;5593000
FTVu;30/10/23;65,72;65,92;64,275;65,04;2877176
GDu;30/10/23;238,61;240,24;237,35;238,98;1485100
GEHCu;30/10/23;63,54;63,67;62,35;63,17;4483700
GILDu;30/10/23;76,92;77,99;76,90;77,77;4440000
GISu;30/10/23;65,25;65,52;64,16;64,83;4952800
GLu;30/10/23;112,46;113,67;112,28;113,36;577100
GLWu;30/10/23;26,76;26,88;26,37;26,66;3744800
GMu;30/10/23;27,55;27,72;26,79;27,36;23218700
GNRCu;30/10/23;81,95;82,82;79,86;82,24;1678674
GOOGu;30/10/23;124,46;126,55;123,88;125,75;24165632
GOOGLu;30/10/23;123,21;125,40;122,75;124,46;28940080
GPCu;30/10/23;127,58;128,51;126,35;127,52;973100
GPNu;30/10/23;104,16;104,23;101,97;103,80;2644900
GRMNu;30/10/23;100,45;101,68;99,99;101,28;856433
GSu;30/10/23;293,45;301,81;293,29;300,83;3064600
GWWu;30/10/23;711,80;730,5899;710,24;726,06;444714
HALu;30/10/23;39,79;39,98;38,85;39,42;6762469
HASu;30/10/23;46,22;47,32;44,70;45,04;4805900
HBANu;30/10/23;9,59;9,645;9,425;9,56;15120287
HCAu;30/10/23;226,55;227,175;222,23;223,34;1441757
HDu;30/10/23;277,47;282,32;276,96;281,48;3074400
HESu;30/10/23;144,02;145,42;143,37;145,17;6848800
HIGu;30/10/23;71,16;72,83;71,16;72,64;2062300
HIIu;30/10/23;214,16;218,33;213,62;217,35;270800
HLTu;30/10/23;151,17;152,16;150,21;151,28;1347346
HOLXu;30/10/23;65,38;65,61;64,02;65,31;2211700
HONu;30/10/23;177,54;180,30;176,60;179,75;2633800
HPEu;30/10/23;15,36;15,41;15,16;15,30;8330300
HPQu;30/10/23;26,00;26,33;25,90;26,16;5454700
HRLu;30/10/23;31,59;32,14;31,59;32,06;2557100
HSICu;30/10/23;66,51;67,00;65,355;66,15;860595
